image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
3249.png,3249,"株仙指标
4920
予想PER
（倍）
<20.3>
14.8
<21.3>
14.0
实镇PER
高值平均
17.0
安值平均
13.7
PBR
1.07
株仙(2/27)
3
千样
4215F
仁用线
最低購人额
42万1500用
7634
速企速素特
【卸壳
精事色",7634,7634.T,星医療酸器,卸売業,True
3250.png,3250,"株仙指标
予想PER
（倍）
<20.3>
13.1
<21.3>
11.7
实镇PER
高值平均
11.9
安值平均
8.4
PBR
0.56
株仙(2/27)
1026月
万性
仁用线
最低購人额
10万2600月
速特
7635
【卸壳
復
結行色",7635,7635.T,杉田エース,卸売業,True
3251.png,3251,"株仙指标
修正径
予想PER
（倍）
<20.6>
11.6
<21.6>
11.3
实镇PER
高值平均
17.3
安值平均
10.8
PBR
1.40
株仙(2/27)
3
十万株
1300月
信用成
最低購人额
13万月
1单夕特
7636
小壳
踏
用独1色",7636,7636.T,ハンズマン,小売業,True
3253.png,3253,"株仙指标
予想PER
（倍）
<20.3>
13.6
<21.3>
13.4
实镇PER
高值平均
16.0
安值平均
8.8
PBR
0.88
株仙(2/27)
十万株
1303月
信用线
最低購人额
13万300月
連先特
7637
【卸壳
精过色",7637,7637.T,白銅,卸売業,True
3256.png,3256,"株仙指标
作正径
予想PER
（倍）
<20.9>
8.2
<21.9>
8.0
实镇PER
高值平均
11.5
安值平均
8.7
PBR
0.64
株仙(2/27)
万株
660月
信用成
最低購人额
6万6000月
1单幌特
7643
小壳
独
15独色",7643,7643.T,ダイイチ,小売業,True
3259.png,3259,"株仙指标
予想PER
（倍）
<20.3>
250.0
<21.3>
50.0
实镇PER
高值平均
248.1
安值平均
161.3
PBR
1.54
株仙(2/27)
20
百万林
25月
最低購人额
2500F
閃速才特
7647
小壳
見底
保結久色",,,,,False
3262.png,3262,"株仙指标
予想PER
（倍）
<20.3>
12.3
<21.3>
13.8
实镇PER
高值平均
8.8
安值平均
5.7
PBR
0.36
株仙(2/27)
十万株
641月
信用成
最低購人额
6万4100月
一
海速提特
7670
【卸壳
統
外結供色",7670,7670.T,オーウエル,卸売業,True
3264.png,3264,"株仙指标
予想PER
（倍）
<20.6>
15.5
<21.6>
19.4
实镇PER
高值平均
61.0
安值平均
14.3
PBR
1.50
株仙(2/27)
2
十万株
1104F
信用成
最低購人额
11万400月
連卜特
7671
小壳
反费
結贩色",,,,,False
3266.png,3266,"株仙指标
1950.修正费
予想PER
（倍）
<20.5>
12.2
<21.5>
11.5
实镇PER
高值平均
10.5
安值平均
8.3
PBR
1.10
株仙(2/27)
十万株
1185月
仁用线
最低購人额
11万8500月
单事特
7673
【卸壳
着
独施色",7673,7673.T,ダイコー通産,卸売業,True
3267.png,3267,"85
株仙指标
予想PER
（倍）
<20.6>
22.5
<21.6>
18.8
实镇PER
高值平均
31.4
安值平均
19.8
PBR
3.36
株仙(2/27)
十万株
3210月
信用成
最低購人额
32万1000用
1单場特
7674
小壳
主好
他独色",7674,7674.T,ＮＡＴＴＹ ＳＷＡＮＫＹホールディングス,小売業,True
3272.png,3272,"株仙指标
予想PER
（倍）
<20.3>
12.4
<21.3>
13.4
实镇PER
高值平均
安值平均
PBR
0.57
株仙(2/27)
十万株
1751F
信用成
最低購人额
17万5100月
連電特
7677
[卸壳
足
結氨色",7677,7677.T,ヤシマキザイ,卸売業,True
3275.png,3275,"株仙指标
10
予想PER
（倍）
<20.2>
14.1
<21.2>
13.6
实镇PER
高值平均
安值平均
PBR
1.98
株仙(2/27)
20742
十万株
2138月
信用线
最低購人额
21万3800月
1连城特
7679
小壳
爱小
下精色",7679,7679.T,薬王堂ホールディングス,小売業,True
3277.png,3277,"30
株仙指标
予想PER
（倍）
<20.9>
59.2
<21.9>
17.7
实镇PER
高值平均
安值平均
PBR
0.77
1655
株仙(2/27)
十万株
1823月
信用成
最低購人额
18万2300月
連主特
7681
[卸壳
3
减
結柱色",7681,7681.T,レオクラン,卸売業,True
3279.png,3279,"00
株仙指标
予想PER
（倍）
<20.7>
11.3
<21.7>
10.7
实镇PER
高值平均
安值平均
PBR
1.27
1800
株仙(2/27)
十万样
2002月
信用成
最低購人额
20万200用
熊单開特
7682
小壳
直微
8独色",7682,7682.T,浜木綿,小売業,True
3282.png,3282,"株仙指标
4330
予想PER
（倍）
<20.12>
23.0
<21.12>
18.8
实颖PER
高值平均
45.0
安值平均
32.8
PBR
7.33
株仙(2/27)
2
2299
十万株
2439月
信用线
最低購人额
24万3900用
6
单特
7685
【卸壳
6統
独二色",7685,7685.T,ＢｕｙＳｅｌｌ Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業,True
3283.png,3283,"2078
株仙指标
予想PER
（倍）
<20.3>
12.1
<21.3>
11.8
实籁PER
高值平均
安值平均
PBR
2.05
株仙(2/27)
13612
十万株
1508月
最低購人额
15万800月
速七特
7686
【卸壳
放小
結酒色",7686,7686.T,ひとまいる,小売業,True
3285.png,3285,"株仙指标
予想PER
（倍）
<20.3>
<21.3>
实镇PER
高值平均
安值平均
PBR
株仙
最低購人额
6
4.0
家一
单委特
7687
[卸壳
勤成
独托色",7687,7687.T,ミクリード,卸売業,True
3287.png,3287,"1027正楼
株仙指标
予想PER
（倍）
<20.3>
13.4
<21.3>
12.5
实镇PER
高值平均
18.9
安值平均
14.3
PBR
0.58
株仙(2/27)
2
十万株
771月
信用成
最低購人额
7万7100月
领速置特
7702
精密
1
口統
域精透
色",7702,7702.T,ＪＭＳ,精密機器,True
3291.png,3291,"株仙指标
作正径
予想PER
（倍）
<20.6>
<21.6>
136.5
实镇PER
高值平均
123.4
安值平均
44.1
PBR
2.89
株仙(2/27)
自万林
464月
信用成
最低購人额
4万6400月
海于连疫特
7707
精密
费
外大結测色",7707,7707.T,プレシジョン・システム・サイエンス,精密機器,True
3295.png,3295,"株仙指标
予想PER
（倍）
<20.9>
<21.9>
20.4
实镇PER
高值平均
66.7
安值平均
45.3
PBR
1.00
株仙(2/27)
2
591月
十万株
自用线
最低購人额
5万9100月
連单御特
7711
精密
本統
53独技色",7711,7711.T,助川電気工業,精密機器,True
