date,ticker,simple_sector,sector_33,action,price,shares,reason,cash_after
2026-01-22,9531.T,225/電気ガス,電気・ガス業,SELL,6723.999999999999,100,early_take_profit_top,1875394.5
2026-01-23,7184.T,銀行/地方銀行,銀行業,BUY,2414.685,500,buy_breakout_up,668052.0
2026-01-23,5105.T,ゴム/タイヤ・ゴム,ゴム製品,SELL,4446.0,200,sell_signal,1557252.0
2026-01-26,7184.T,銀行/地方銀行,銀行業,SELL,2285.0,500,stop_loss,2699752.0
2026-01-27,7184.T,銀行/地方銀行,銀行業,BUY,2319.275,800,buy_breakout_up,844332.0
2026-01-27,3388.T,卸売/電子部品・産業用電子機器,卸売業,SELL,2365.0,100,sell_signal,1080832.0
2026-01-28,7184.T,銀行/地方銀行,銀行業,SELL,2256.6349999999998,800,early_stop_top,2886140.0
2026-02-02,1938.T,建設/設備工事,建設業,BUY,2328.0,100,buy_breakout_up,2653340.0
2026-02-02,3352.T,小売/他消費財小売り,小売業,BUY,1650.0,100,buy_breakout_up,2488340.0
2026-02-02,7231.T,輸送用機器/自動車部品,輸送用機器,BUY,3176.95,100,buy_breakout_up,2170645.0
2026-02-02,9405.T,大幅増額/情報通信,情報・通信業,BUY,842.4499999999999,500,buy_breakout_up,1749420.0
2026-02-03,9405.T,大幅増額/情報通信,情報・通信業,SELL,844.0,500,sell_signal,2171420.0
2026-02-04,3289.T,225/不動産,不動産業,BUY,1477.84,100,buy_breakout_up,2023636.0
2026-02-04,1938.T,建設/設備工事,建設業,SELL,2403.625,100,early_take_profit_top,2263998.5
2026-02-05,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1084.0,2100,buy_breakout_up,-12401.5
2026-02-06,7231.T,輸送用機器/自動車部品,輸送用機器,SELL,3290.2499999999995,100,early_take_profit_top,316623.49999999994
2026-02-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1116.0,2100,early_take_profit_top,2660223.5
2026-02-10,3289.T,225/不動産,不動産業,SELL,1531.35,100,early_take_profit_top,2813358.5
2026-02-12,1768.T,建設/建設・土木,建設業,BUY,1658.5099999999998,300,buy_breakout_up,2315805.5
2026-02-16,3352.T,小売/他消費財小売り,小売業,SELL,1716.8749999999998,100,early_take_profit_top,2487493.0
2026-02-17,1768.T,建設/建設・土木,建設業,SELL,1729.175,300,early_take_profit_top,3006245.5
2026-02-27,1879.T,建設/建設・土木,建設業,BUY,2175.145,700,buy_breakout_up,1483644.0
2026-02-27,4619.T,化学/タイヤ・ゴム,化学,BUY,2487.765,500,buy_breakout_up,239761.5
2026-03-03,1879.T,建設/建設・土木,建設業,SELL,2103.96,700,early_stop_top,1712533.5
2026-03-03,4619.T,化学/タイヤ・ゴム,化学,SELL,2432.95,500,early_stop_top,2929008.5
2026-03-05,7456.T,卸売/非鉄金属・金属製品,卸売業,BUY,8110.0,100,buy_breakout_up,2118008.5
2026-03-05,8393.T,銀行/地方銀行,銀行業,BUY,9220.0,200,buy_breakout_up,274008.5
2026-03-06,7456.T,卸売/非鉄金属・金属製品,卸売業,SELL,7820.0,100,early_stop_top,1056008.5
2026-03-06,8393.T,銀行/地方銀行,銀行業,SELL,9270.0,200,sell_signal,2910008.5
2026-03-10,5714.T,225/非鉄金属,非鉄金属,BUY,9811.0,200,buy_breakout_up,947808.5
2026-03-10,8393.T,銀行/地方銀行,銀行業,BUY,8880.0,100,buy_breakout_up,59808.5
2026-03-10,5714.T,225/非鉄金属,非鉄金属,SELL,10055.0,200,end_of_backtest,2070808.5
2026-03-10,8393.T,銀行/地方銀行,銀行業,SELL,9170.0,100,end_of_backtest,2987808.5
