quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q3_PRE_ALIGNED,812,7490.T,日新商事,卸売業,0.6760233603482839,34.79236812570146,20.22022022022023,9.30359288120593,21.826809015421112,0.5694386064338003,9.67032967032967,58.333333333333336,100.0,100.0,1015.0,6262,11.293859649122815,2025-06-30,2025-06-30,2.0,2.0,26.3,2.0,2.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
2.0
<27.3>
14.8
实PER
高值平均
21.8
安值平均
19.8
PBR
0-29
株幅(5/28)
6
万补
997A
最低購人额
25
2.7
9万9700P9
速速の特
7490
卸
K",2908.png,1.0,0.6048031183932348,0.6273802837352407,中間型,卸売業,0.0,3.0,2.0,0.6760233603482839
2025Q3_PRE_ALIGNED,499,4404.T,ミヨシ油脂,食料品,0.7556673874131722,45.49237170596394,26.844014510278114,9.086304559697744,20.73085031623332,0.6024985111657372,16.287015945330296,75.0,95.58086560364465,100.0,1726.0,6276,29.969879518072283,2025-06-30,2025-06-30,1.7,1.7,25.12,1.7,1.7,medium,medium,low,low,low,"1756
株伍指标
海正格
予想PER
（倍）
<25.12>
1.7
(26.12>
8.5
实PER
高值平均
6.7
安值平均
4.3
PBR
0-54
株倡(5/28)
1621月
最低購人额
25
16万2100m
特
4404
食",1421.png,1.0,0.3961218287526427,0.6259345341178811,中間型,食料品,0.0,3.0,1.7,0.7556673874131722
2025Q3_PRE_ALIGNED,1424,7509.T,アイエーグループ,小売業,0.553619210503073,25.96153846153846,10.860366713681247,7.892187711306425,15.050167224080258,0.7714912081550086,9.226190476190476,66.66666666666666,100.0,90.0,3540.0,6535,0.9985734664764712,2025-06-30,2025-06-30,4.5,4.5,26.3,4.5,4.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
4.5
<27.3>
4.3
实PER
高值平均
4.5
安值平均
3.9
PBR
0-33
株福(5/28)
7
确
3520m
最低購人额
25
8.3
35万2000m
7509
特",2917.png,0.9969325153374232,0.6136165433403806,0.4603924767984098,中間型,小売業,0.0,3.0,4.5,0.553619210503073
2025Q3_PRE_ALIGNED,2030,2286.T,林兼産業,食料品,0.4552473159273424,38.043478260869556,25.246548323471394,9.657466374979744,18.823529411764707,0.56366477199197,16.666666666666664,66.66666666666666,99.21875,100.0,510.0,6276,-4.135338345864659,2025-06-30,2025-06-30,4.3,4.3,26.3,4.3,4.3,medium,medium,low,low,low,"株伍指标
布正校
予想PER
（倍）
<26.3>
4.3
<27.3>
4.2
实PER
高值平均
9.1
安值平均
6.7
PBR
0-36
425
株幅(5/28)
6
499m
1万排
最低購人额
25
9.2
4万99009
2286
外速利特
食",345.png,0.9917355371900828,0.6121960887949259,0.4267567741879583,中間型,食料品,0.0,3.0,4.3,0.4552473159273424
2025Q3_PRE_ALIGNED,2772,8181.T,東天紅,小売業,0.3574258225510178,23.85093167701864,14.46613088404134,8.961077163299368,28.23529411764707,0.48900946369968734,13.172338090010982,50.0,95.58964525407478,100.0,864.0,6276,-4.845814977973573,2025-06-30,2025-06-30,5.0,5.0,26.2,5.0,5.0,medium,medium,low,low,low,"有正格
株伍指标
予想PER
（倍）
<26.2>
5.0
<27.2>
4.9
实PER
高值平均
6.5
安值平均
4.3
PBR
0-33
株福(5/28)
8599
最低購人额
25
6.7
8万5900P
8181
小",3298.png,0.99079754601227,0.5085887949260043,0.2889551164803123,中間型,小売業,0.0,3.0,5.0,0.3574258225510178
2025Q3_PRE_ALIGNED,467,5280.T,ヨシコン,不動産業,0.7649827406553577,50.41427660930529,14.230396902226516,12.00451033155625,21.252638986629123,0.7735326870329229,12.566686425607587,58.333333333333336,100.0,80.0,2260.0,6532,31.090487238979115,2025-06-30,2025-06-30,4.4,4.4,26.3,4.4,4.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
4.4
<27.3>
4.1
实PER
高值平均
5.5
安值平均
4.2
PBR
0-51
株倡(5/28)
2010m
最低購人额
25
11.5
20万1000F
5280
宋",1831.png,0.9887218045112782,0.6117864693446089,0.760203560344259,中間型,不動産業,0.0,3.0,4.4,0.7649827406553577
2025Q3_PRE_ALIGNED,325,3280.T,エストラスト,不動産業,0.8010340317940886,67.28571428571428,23.004201680672274,13.707972095837636,32.928475033738195,0.8533210661757327,14.768883878241269,75.0,96.14121510673235,60.0,960.0,3234,32.049518569463544,2025-06-30,2025-06-30,4.4,4.4,26.2,4.4,4.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
4.4
<27.2>
4.3
实PER
高宿平均
4.7
安值平均
3.7
PBR
0-60
株福(5/28)
2
947A
最低購人额
25
15.0
9万4700F
3280
宋",806.png,0.9887218045112782,0.5037988900634249,0.790725149618254,中間型,不動産業,0.0,3.0,4.4,0.8010340317940886
2025Q3_PRE_ALIGNED,1205,9220.T,エフビー介護サービス,サービス業,0.5965413363400462,31.042128603104203,19.153225806451623,8.014610077751023,13.437849944008962,0.7153520552681547,11.846001974333664,58.333333333333336,96.4110929853181,90.0,1059.0,959,4.851485148514856,2025-06-30,2025-06-30,5.4,5.4,26.3,5.4,5.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
5.4
<27.3>
5.3
实PER
高值平均
8.5
安值平均
5.7
PBR
89-0
株福（5/28)
2
989m9
最低購人额
25
11.4
9万8900P
9220",3600.png,0.9859550561797752,0.6193908562367865,0.5691860150674778,中間型,サービス業,0.0,3.0,5.4,0.5965413363400462
2025Q3_PRE_ALIGNED,120,3184.T,ＩＣＤＡホールディングス,小売業,0.8732437226296142,52.85714285714285,24.057971014492765,9.39636574188235,16.568047337278102,0.8382458893461702,11.428571428571432,83.33333333333334,96.17977528089887,85.0,3870.0,3123,36.36363636363635,2025-06-30,2025-06-30,5.7,5.0,5.0,5.0,5.0,medium,medium,low,low,low,"株伍指标
5
予想PER
（倍）
<26.3>
5.7
<27.3>
5.5
实PER
高值平均
6.6
安值平均
5.0
PBR
0-69
株福(5/26)
6
确
3425F
最低購人额
25
13.0
34万2500m
3184",762.png,0.9846625766871164,0.3675013213530655,0.8433231072298626,中間型,小売業,0.0,3.0,5.7,0.8732437226296142
2025Q3_PRE_ALIGNED,447,8041.T,ＯＵＧホールディングス,卸売業,0.7705806406892335,55.58562040974102,24.8062015503876,11.546638810883437,19.94058670627552,0.8580306838554995,16.691957511380885,66.66666666666666,96.87123947051745,100.0,3470.0,6470,26.96670325649468,2025-06-30,2025-06-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"3385栋E楼
株伍指标
予想PER
（倍）
<26.3>
5.1
<27.3>
5.0
实PER
高值平均
4.4
安值平均
3.4
PBR
0.47
株倡(5/28)
3120m
最低購人额
25
13.6
31万2000m
他速大特
8041
卸
押色",3217.png,0.9757785467128028,0.6161271141649048,0.7329968832558362,中間型,卸売業,0.0,3.0,5.1,0.7705806406892335
2025Q3_PRE_ALIGNED,1657,6748.T,星和電機,電気機器,0.5088648284463069,26.40449438202248,15.187713310580197,10.658606264286668,16.666666666666675,0.4679260447136029,17.957746478873236,75.0,98.11046511627907,100.0,559.0,6469,-1.0619469026548645,2025-06-30,2025-06-30,6.1,6.1,25.12,6.1,6.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
6.1
(26.12>
5.6
实PER
高值平均
7.8
安值平均
5.4
PBR
0.44
株倡(5/28)
3
586m
最低購人额
25
5万8600F
6748",2493.png,0.9757709251101322,0.4147198731501058,0.4399565882062915,中間型,電気機器,0.0,3.0,6.1,0.5088648284463069
2025Q3_PRE_ALIGNED,1849,8425.T,みずほリース,その他金融業,0.4816112262044647,23.574879227053145,18.6456400742115,8.394948552527538,20.42889390519187,0.5249371526986482,14.722222222222225,66.66666666666666,99.68823070927513,100.0,1070.0,5293,-2.372262773722633,2025-06-30,2025-06-30,6.9,6.9,26.3,6.9,6.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
6.9
<27.3>
6.6
实PER
高值平均
7.4
安值平均
5.1
PBR
0.77
株倡(5/28)
5
1059m
最低購人额
25
12.2
10万59009
8425
速陈特
F色",3384.png,0.9736842105263158,0.6258390591966174,0.4294593325119655,中間型,その他金融業,0.0,3.0,6.9,0.4816112262044647
