quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q3_PRE_ALIGNED,24,7273.T,イクヨ,輸送用機器,0.9285018218041844,463.7583892617449,176.3157894736842,39.78464548840868,93.63636363636364,0.8781850947445641,32.23703794126157,83.33333333333334,100.0,80.0,795.0,6276,257.1428473502833,2025-06-30,2025-06-30,2.2,2.2,26.3,2.2,2.2,medium,medium,low,low,low,"4835栋E楼
株伍指标
予想PER
（倍）
<26.3>
2.2
<27.3>
14.3
实PER
高值平均
11.2
安值平均
3.4
PBR
86'0
株倡(5/28)
3925P9
最低購人额
25
0.7
39万2500F
速计特
7273
输
支4色",2792.png,1.0,0.6060121564482029,0.9809888982584692,業績急伸型,輸送用機器,0.0,3.0,2.2,0.9285018218041844
2025Q3_PRE_ALIGNED,352,5989.T,エイチワン,金属製品,0.7925535892169766,48.15184815184814,19.596774193548395,16.62216682273998,34.32835820895524,0.8484182162661149,28.964401294498376,75.0,100.0,70.0,1287.0,6535,29.216867469879524,2025-06-30,2025-06-30,3.4,3.4,26.3,3.4,3.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
3.4
<27.3>
3.3
实PER
高值平均
3.2
安值平均
1.7
PBR
0-53
株倡(5/28)
1219m
十万件
最低購人额
25
12万1900m
18.0
5989
金",2049.png,1.0,0.6125924947145878,0.7730086384766832,中間型,金属製品,0.0,3.0,3.4,0.7925535892169766
2025Q3_PRE_ALIGNED,596,5729.T,日本精鉱,非鉄金属,0.7296157161496037,322.0394736842105,164.5360824742268,22.144329488191687,48.14814814814814,0.7290928161587507,44.78851963746223,66.66666666666666,100.0,100.0,5120.0,6273,78.70855148342059,2025-06-30,2025-06-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"6860
株伍指标
海正格
予想PER
（倍）
<26.3>
5.1
<27.3>
7.7
实PER
高宿平均
13.6
安值平均
9.5
PBR
0-97
株福(5/28)
4730m
万花
CLER
最低購人额
25
22.7
47万3000P
5729
罪",1951.png,1.0,0.6210161205073996,0.7486525482898295,中間型,非鉄金属,0.0,3.0,5.1,0.7296157161496037
2025Q3_PRE_ALIGNED,316,1718.T,美樹工業,建設業,0.8065509540574413,61.73361522198733,37.83783783783783,16.998896250260387,34.244080145719494,0.7289454258597636,11.142857142857142,83.33333333333334,95.03105590062113,100.0,6620.0,5539,33.46774193548387,2025-06-30,2025-06-30,4.9,4.9,25.12,4.9,4.9,medium,medium,low,low,low,"5730布E校
株伍指标
予想PER
（倍）
<25.12>
4.9
(26.12>
4.7
实PER
高值平均
7.1
安值平均
5.9
PBR
0-38
株福(5/28)
5
5590m
最低購人额
25
55万9000P
1718
建",104.png,1.0,0.4088266384778013,0.8383423852889451,中間型,建設業,0.0,3.0,4.9,0.8065509540574413
2025Q3_PRE_ALIGNED,499,4404.T,ミヨシ油脂,食料品,0.7556673874131722,45.49237170596394,26.844014510278114,9.086304559697744,20.73085031623332,0.6024985111657372,16.287015945330296,75.0,95.58086560364465,100.0,1726.0,6276,29.969879518072283,2025-06-30,2025-06-30,1.7,1.7,25.12,1.7,1.7,medium,medium,low,low,low,"1756
株伍指标
海正格
予想PER
（倍）
<25.12>
1.7
(26.12>
8.5
实PER
高值平均
6.7
安值平均
4.3
PBR
0-54
株倡(5/28)
1621月
最低購人额
25
16万2100m
特
4404
食",1421.png,1.0,0.3961218287526427,0.6259345341178811,中間型,食料品,0.0,3.0,1.7,0.7556673874131722
2025Q3_PRE_ALIGNED,1101,7181.T,かんぽ生命保険,保険業,0.6179867778047343,45.422658716239916,27.569230769230767,11.85452419186628,24.770275669196963,0.5989955908880014,20.53125,58.333333333333336,98.01418439716312,100.0,3261.0,2548,9.301156359979878,2025-06-30,2025-06-30,8.5,8.5,26.3,8.5,8.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍)
<26.3>
8.5
<27.3>
9.6
实PER
高值平均
11.2
安值平均
8.2
PBR
0-37
株倡(5/28)
31029
最低購人额
25
3.7
31万2009
7181
特
保",2733.png,1.0,0.649676268498943,0.5631378236231934,中間型,保険業,0.0,3.0,8.5,0.6179867778047343
2025Q3_PRE_ALIGNED,812,7490.T,日新商事,卸売業,0.6760233603482839,34.79236812570146,20.22022022022023,9.30359288120593,21.826809015421112,0.5694386064338003,9.67032967032967,58.333333333333336,100.0,100.0,1015.0,6262,11.293859649122815,2025-06-30,2025-06-30,2.0,2.0,26.3,2.0,2.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
2.0
<27.3>
14.8
实PER
高值平均
21.8
安值平均
19.8
PBR
0-29
株幅(5/28)
6
万补
997A
最低購人额
25
2.7
9万9700P9
速速の特
7490
卸
K",2908.png,1.0,0.6048031183932348,0.6273802837352407,中間型,卸売業,0.0,3.0,2.0,0.6760233603482839
2025Q3_PRE_ALIGNED,1843,5644.T,メタルアート,鉄鋼,0.4819260813713115,18.641390205371255,16.796267496111984,14.693612185862632,33.33333333333333,0.5136522490504675,25.151079136690647,66.66666666666666,84.38202247191012,55.00000000000001,3340.0,6470,-2.906976744186052,2025-06-30,2025-06-30,5.3,5.3,26.3,5.3,5.3,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
5.3
<27.3>
4.7
实PER
高值平均
5.2
安值平均
3.1
PBR
0.40
2
株倡(5/28)
3215F
25
最低購人额
8.7
32万15009
5644",1930.png,1.0,0.6220071353065539,0.4662095257886751,中間型,鉄鋼,0.0,3.0,5.3,0.4819260813713115
2025Q3_PRE_ALIGNED,841,6969.T,松尾電機,電気機器,0.6707709574562045,100.0,60.64516129032258,27.284694330695764,37.36559139784945,0.5079994160995105,30.29197080291971,58.333333333333336,92.3076923076923,95.0,742.0,6470,34.909090909090914,2025-06-30,2025-06-30,3.5,3.5,26.3,3.5,3.5,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
3.5
<27.3>
3.3
实PER
高值平均
40.8
安值平均
21.7
PBR
69-0
株福(5/28)
3
597A
最低購人额
25
17.8
5万9700F
子单用特
6969
31独主色",2613.png,1.0,0.6126717758985201,0.7042565701503618,中間型,電気機器,0.0,3.0,3.5,0.6707709574562045
2025Q3_PRE_ALIGNED,1424,7509.T,アイエーグループ,小売業,0.553619210503073,25.96153846153846,10.860366713681247,7.892187711306425,15.050167224080258,0.7714912081550086,9.226190476190476,66.66666666666666,100.0,90.0,3540.0,6535,0.9985734664764712,2025-06-30,2025-06-30,4.5,4.5,26.3,4.5,4.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
4.5
<27.3>
4.3
实PER
高值平均
4.5
安值平均
3.9
PBR
0-33
株福(5/28)
7
确
3520m
最低購人额
25
8.3
35万2000m
7509
特",2917.png,0.9969325153374232,0.6136165433403806,0.4603924767984098,中間型,小売業,0.0,3.0,4.5,0.553619210503073
