date,ticker,action,price,shares,reason,nikkei_phase
2025-10-15,2970.T,BUY,1137.8149999999998,800,q3_post_high_vol_entry,high_vol
2025-10-15,1893.T,BUY,1224.09,800,q3_post_high_vol_entry,high_vol
2025-10-15,146A.T,BUY,3791.0249999999996,200,q3_post_high_vol_entry,high_vol
2025-10-16,4320.T,BUY,917.0,100,q3_post_high_vol_entry,high_vol
2025-10-22,2970.T,SELL,1142.0,800,sell_signal,surge
2025-10-22,1893.T,SELL,1283.5,800,sell_signal,surge
2025-10-22,146A.T,SELL,3880.0,200,sell_signal,surge
2025-10-22,4320.T,SELL,977.0,100,sell_signal,surge
2025-10-23,1893.T,BUY,1302.7524999999998,1100,q3_post_high_vol_entry,high_vol
2025-10-27,1893.T,SELL,1470.0,1100,take_profit,high_vol
2025-11-06,1814.T,BUY,3516.9749999999995,200,q3_post_high_vol_entry,high_vol
2025-11-06,5105.T,BUY,4334.0,500,q3_post_high_vol_entry,high_vol
2025-11-07,1814.T,SELL,3765.0,200,sell_signal,high_vol
2025-11-07,1980.T,BUY,2320.966749267578,100,q3_post_high_vol_entry,high_vol
2025-11-10,1980.T,SELL,2256.666748046875,100,sell_signal,high_vol
2025-11-10,2970.T,BUY,1186.5349999999999,900,q3_post_high_vol_entry,high_vol
2025-11-11,5105.T,SELL,4281.0,500,pre_earnings_exit,high_vol
2025-11-11,2970.T,SELL,1104.0,900,stop_loss,high_vol
2025-11-12,8002.T,BUY,3958.4999999999995,800,q3_post_high_vol_entry,high_vol
2025-12-08,8002.T,SELL,4333.0,800,take_profit,normal
2025-12-15,1893.T,BUY,1595.0724999999998,200,condition2_entry,normal
2025-12-15,3020.T,BUY,4690.0,200,condition2_entry,normal
2025-12-15,3236.T,BUY,296.38,3700,condition2_entry,normal
2025-12-15,8065.T,BUY,2254.3149999999996,500,condition2_entry,normal
2025-12-17,1893.T,SELL,1515.0,200,stop_loss,normal
2025-12-18,3236.T,SELL,325.0,3700,take_profit,normal
2025-12-22,3040.T,BUY,2101.0,200,condition2_entry,normal
2025-12-22,6357.T,BUY,2560.845,400,condition2_entry,normal
2025-12-23,3020.T,SELL,4430.0,200,stop_loss,normal
2025-12-26,6357.T,SELL,2438.0,400,sell_signal,normal
2025-12-29,8065.T,SELL,2243.0,500,pre_earnings_exit,normal
2025-12-29,3040.T,SELL,2099.0,200,pre_earnings_exit,normal
2025-12-30,8399.T,BUY,1850.3449999999998,100,condition2_entry,normal
2025-12-30,8388.T,BUY,4466.0,100,condition2_entry,normal
2025-12-30,3104.T,BUY,8323.0,100,condition2_entry,normal
2025-12-30,8399.T,SELL,1850.0,100,end_of_backtest,normal
2025-12-30,8388.T,SELL,4385.0,100,end_of_backtest,normal
2025-12-30,3104.T,SELL,8280.0,100,end_of_backtest,normal
