quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label
2021Q4_PRE,1,4251.T,恵和,化学,0.960936120105976,158.1128307538692,60.55900621118013,26.651426316194808,49.923896499238964,0.916968216798459,22.43291592128801,83.33333333333334,98.28897338403041,100.0,2585.0,1552,252.17983651226157,2021-09-30,2021-09-30,28.2,8.4,21.12,8.4,8.4,medium,medium,low,low,low,"株佃指標
4700
予想PER
(倍)
<21.12>
28.2
<22.12>
26.4
实續PER
高值平均
25.3
安值平均
8.4
PBR
5.24
株仙(8/30)
十万株
4795F
信用残
最低購人额
21
47万9500用
外連製特
4251
化
結造色",1250.png,0.15656565656565657,0.2728142478657639,0.9872755372387401,業績急伸型
2021Q4_PRE,2,5698.T,エンビプロ・ホールディングス,鉄鋼,0.9579864586399766,205.19287833827894,76.56652360515022,31.09543169872349,38.40155945419104,0.9662179137021606,18.518518518518523,75.0,96.57276995305165,100.0,1028.5,3063,262.78659611992947,2021-09-30,2021-09-30,12.1,12.1,22.6,12.1,12.1,medium,medium,low,low,low,"株指標
1680在王龄
予想PER
(倍)
<22.6>
12.1
<23.6>
10.7
实續PER
高值平均
17.4
安值平均
7.5
PBR
1.82
株仙(8/30)
8
十万株
1596F
信用残
最低購人额
21
2.1
15万9600用
22>連加特
5698
鉄
K結工色",1789.png,0.25,0.6292831910509272,0.9887915808065941,業績急伸型
2021Q4_PRE,3,9793.T,ダイセキ,サービス業,0.9565969973506036,92.51231527093596,24.85623003194888,11.799336962639796,12.831858407079654,0.9758694574645961,11.533054786392405,100.0,95.7843137254902,100.0,4885.0,6273,122.04545454545452,2021-09-30,2021-09-30,31.0,13.6,22.2,13.6,13.6,medium,medium,low,low,low,"株佃指標
5420
予想PER
(倍)
<22.2>
31.0
<23.2>
27.3
实續PER
高值平均
23.1
安值平均
13.6
PBR
3.06
株仙(8/30)
2
十万株
4460P
信用残
最低購人额
21
.0
44万6000用
連夕特
9793
秸儿色",3738.png,0.2857142857142857,0.41148071828083604,0.9722181336473358,業績急伸型
2021Q4_PRE,4,6638.T,ミマキエンジニアリング,電気機器,0.9436973800412128,117.36263736263734,25.98726114649681,13.68302096811831,17.100371747211906,0.930556363260775,24.11214953271028,75.0,96.77103718199609,90.0,989.0,4663,141.21951219512195,2021-09-30,2021-09-30,16.1,16.1,22.3,16.1,16.1,medium,medium,low,low,low,"株佃指標
作正龄
予想PER
(倍)
<22.3>
16.1
<23.3>
11.3
实PER
高值平均
22.4
安值平均
11.4
PBR
1.58
株仙(8/30)
十万株
900F
信用残
最低購人额
21
1.9
9万月
市連業特
6638
電
增
場結製色",2302.png,0.41739130434782606,0.5744995584339123,0.9572416838386812,業績急伸型
2021Q4_PRE,5,5201.T,ＡＧＣ,ガラス・土石製品,0.9436797173977041,59.228650137741056,24.43487621097955,11.149959642839313,13.983050847457633,0.9100139651286173,13.001912045889096,83.33333333333334,96.97986577181209,100.0,5780.0,6533,87.66233766233766,2021-09-30,2021-09-30,10.0,10.0,21.12,10.0,10.0,medium,medium,low,low,low,"株佃指標
230
作正格
予想PER
(倍)
<21.12>
10.0
<22.12>
10.6
实續PER
高值平均
20.4
安值平均
12.5
PBR
0.95
株仙(8/30)
2
百万株
5280F
信用残
最低購人额
21
52万8000用
連世特
5201
結界色",1687.png,0.5918367346938775,0.37402855460700624,0.9543935825728584,業績急伸型
2021Q4_PRE,6,4901.T,富士フイルムホールディングス,化学,0.943067412422726,77.7429507094113,18.444331664159108,12.091933061790831,16.707232170782937,0.9595171228654307,10.277155921064606,83.33333333333334,95.86275252073672,95.0,3213.0,6535,92.2417184948132,2021-09-30,2021-09-30,21.2,18.6,22.3,18.6,18.6,medium,medium,low,low,low,"株指標
9042
予想PER
(倍)
<22.3>
21.2
<23.3>
18.6
实PER
高值平均
16.8
安值平均
12.0
PBR
1.55
株仙(8/30)
5
百万株
8812F
信用残
最低購人额
21
.7
88万1200用
速療特
4901
化
等增
了結注色",1595.png,0.24242424242424243,0.5567559611421844,0.9532455107447748,中間型
2021Q4_PRE,7,9468.T,ＫＡＤＯＫＡＷＡ,情報・通信業,0.9422137179864587,68.9795918367347,38.77094972067039,15.717218619287001,23.122529644268774,0.8685430517138508,23.200859291084853,75.0,99.67897271268058,100.0,3105.0,2814,125.65406976744184,2021-09-30,2021-09-30,30.9,8.2,22.3,8.2,8.2,medium,medium,low,low,low,"株指標
5130
予想PER
(倍)
<22.3>
30.9
<23.3>
30.1
实續PER
高值平均
23.1
安值平均
8.2
PBR
2.53
株仙(8/30)
2
百万株
5040F
信用残
最低購人额
21
.2
50万4000用
又
W速营特
9468
增
e結の色",3606.png,0.2911255411255411,0.48000441566087726,0.9587062113629674,業績急伸型
2021Q4_PRE,8,4026.T,神島化学工業,ガラス・土石製品,0.9412069473064468,107.41482965931866,37.6940133037694,25.051330772023462,34.24045491470349,0.9207056379359162,16.33182112767336,75.0,93.94856278366112,100.0,3105.0,6469,275.0,2021-09-30,2021-09-30,19.9,19.9,22.4,19.9,19.9,medium,medium,low,low,low,"株佃指標
2475
予想PER
(倍)
<22.4>
19.9
<23.4>
17.6
实續PER
高值平均
16.0
安值平均
6.9
PBR
2.70
株仙(8/30)
2499F
十万株
信用残
最低購人额
21
3.6
24万9900用
单么特
4026
分
独類色",1133.png,0.2857142857142857,0.6820944951427731,0.9747350603473652,業績急伸型
2021Q4_PRE,9,2384.T,ＳＢＳホールディングス,陸運業,0.9391286429202239,63.569492837785525,28.030303030303028,15.485838670570681,24.648985959438384,0.8853307841373235,14.103472714386955,83.33333333333334,95.91373439273553,100.0,4225.0,3945,106.80372001957905,2021-09-30,2021-09-30,14.8,14.8,21.12,14.8,14.8,medium,medium,low,low,low,"株佃指標
3900作正楼
予想PER
(倍)
<21.12>
14.8
<22.12>
13.4
实續PER
高值平均
14.5
安值平均
8.4
PBR
2.77
株仙(8/30)
8
十万株
3995F
信用残
最低購人
21
39万9500用
連内特
2384
快
秸屈色",324.png,0.6,0.41878127759788053,0.9572637621430673,業績急伸型
2021Q4_PRE,10,8584.T,ジャックス,その他金融業,0.9368501619075656,68.13428728673638,17.139570552147234,10.465159627660176,16.44086415232515,0.9377434312815637,12.229617304492512,83.33333333333334,96.0691823899371,100.0,3055.0,6276,71.24439461883408,2021-09-30,2021-09-30,6.8,6.8,22.3,6.8,6.8,medium,medium,low,low,low,"株佃指標
作正龄
予想PER
(倍)
<22.3>
6.8
<23.3>
6.3
实PER
高值平均
8.8
安值平均
5.2
PBR
0.55
株仙(8/30)
十万林
2732F
信用残
最低購人额
21
.2
27万3200用
速L特
8584
結色",3314.png,0.9393939393939394,0.5951206947306448,0.9523182219605535,中間型
