quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q4_PRE,301,4404.T,ミヨシ油脂,食料品,0.798759978712081,41.93548387096775,13.110539845758362,12.846731265191448,16.824395373291278,0.8435271930743058,16.287015945330296,83.33333333333334,99.14375844975214,85.0,2191.0,6276,35.91811414392059,2025-09-30,2025-09-30,2.2,2.2,25.12,2.2,2.2,medium,medium,low,low,low,"株伍指标
海正餐
予想PER
（倍）
<25.12>
2.2
(26.12>
11.1
实PER
高值平均
6.7
安值平均
4.3
PBR
0-55
株倡(8/27)
2106m
最低購人额
5
21万600P
特
4404
食",1444.png,1.0,0.3958422032996274,0.7614422565194252,業績急伸型,食料品,0.0,3.0,2.2,0.798759978712081
2025Q4_PRE,623,5644.T,メタルアート,鉄鋼,0.7320223523150613,45.081387119603676,11.26187245590231,9.038468848595429,12.312312312312311,0.7796148082468428,25.151079136690647,75.0,92.13483146067416,90.0,3805.0,6470,30.62135255750085,2025-09-30,2025-09-30,5.6,5.6,26.3,5.6,5.6,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
5.6
<27.3>
5.4
实PER
高值平均
5.2
安值平均
3.1
PBR
0.46
2
株佰（8/27)
3755P
CIER
最低購人额
5
87
37万5500P
5644",1952.png,1.0,0.5897086216072378,0.7509712613092071,中間型,鉄鋼,0.0,3.0,5.6,0.7320223523150613
2025Q4_PRE,602,3551.T,ダイニック,繊維製品,0.7341830761043108,34.533333333333324,7.340425531914896,11.187257649076148,15.227817745803351,0.7720751049072847,20.172201722017224,66.66666666666666,99.21337266470009,45.0,1005.0,6276,31.88976377952757,2025-09-30,2025-09-30,3.3,3.3,26.3,3.3,3.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
3.3
<27.3>
4.5
实PER
高值平均
9.1
安值平均
6.6
PBR
0-29
5
株倡(8/27)
1排
929
最低購人额
52
9万2900F
逆術特
3551",962.png,1.0,0.5849387972325705,0.7327767429483768,中間型,繊維製品,0.0,3.0,3.3,0.7341830761043108
2025Q4_PRE,773,3945.T,スーパーバッグ,パルプ・紙,0.703235763704098,21.172919361793884,11.287128712871297,7.083798073917606,11.498257839721248,0.7674358190659415,19.620253164556967,50.0,95.06089309878215,75.0,2817.0,6273,24.922394678492243,2025-09-30,2025-09-30,4.3,4.3,26.3,4.3,4.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
4.3
<27.3>
3.8
实PER
高值平均
4.6
安值平均
2.6
PBR
0-82
株倡(8/27)
6
万排
2603m
最低購人额
20
26万300F
3945
特
八",1184.png,1.0,0.5860963278339542,0.7103312932410858,中間型,パルプ・紙,0.0,3.0,4.3,0.703235763704098
2025Q4_PRE,1080,6366.T,千代田化工建設,建設業,0.6443640234167111,43.50877192982456,13.296398891966765,14.23127113064564,15.77287066246056,0.5863833511222503,21.62921348314607,66.66666666666666,87.95698924731182,55.00000000000001,393.0,6535,38.38028169014085,2025-09-30,2025-09-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
5.1
<27.3>
6.7
实PER
高值平均
7.4
安值平均
4.6
PBR
株倡（8/27)
8
396P
最低購人额
5
89
3万9600F
6366
新
建",2298.png,1.0,0.5882916444917509,0.6395023948908993,中間型,建設業,0.0,3.0,5.1,0.6443640234167111
2025Q4_PRE,625,1605.T,ＩＮＰＥＸ,鉱業,0.731639169771155,42.40601503759398,32.293364377182776,14.56890911495643,24.42933462846042,0.529734487124739,21.95520298646757,66.66666666666666,98.10082872928176,75.0,2673.0,6535,41.31641554321968,2025-09-30,2025-09-30,7.9,7.9,25.12,7.9,7.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
7.9
(26.12>
7.1
实PER
高值平均
7.2
安值平均
4.2
PBR
0-63
株幅(8/27)
10
百万作
2427.5P
最低購人额
24万27509
1605",56.png,1.0,0.4192323044172432,0.7561003193187865,中間型,鉱業,0.0,3.0,7.9,0.731639169771155
2025Q4_PRE,260,7509.T,アイエーグループ,小売業,0.8086003193187867,31.0289389067524,10.135135135135132,11.187221692872969,12.482269503546096,0.8533690017959067,9.226190476190476,75.0,95.88235294117648,55.00000000000001,4250.0,6535,35.35031847133758,2025-09-30,2025-09-30,5.0,5.0,26.3,5.0,5.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
5.0
<27.3>
4.8
实PER
高值平均
4.5
安值平均
3.9
PBR
0-37
7
株倡(8/27)
确
3900m
最低購人额
5
8.3
39万月
7509
特",2936.png,0.9969325153374232,0.5868147951037785,0.7779869611495476,中間型,小売業,0.0,3.0,5.0,0.8086003193187867
2025Q4_PRE,357,8395.T,佐賀銀行,銀行業,0.788201170835551,57.64879488440728,16.715222141296437,15.022650187670417,24.21702690780767,0.6402043685934693,30.30427631578947,75.0,97.86259541984734,90.0,3055.0,6276,45.268663813599616,2025-09-30,2025-09-30,6.0,6.0,26.3,6.0,6.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
6.0
<27.3>
5.6
实PER
高值平均
6.1
安值平均
4.3
PBR
0.40
株倡(8/27)
28429
最低購人额
5
62
28万4200F
8395
特
銀",3392.png,0.99375,0.590034592868547,0.8070050558807877,中間型,銀行業,0.0,3.0,6.0,0.788201170835551
2025Q4_PRE,332,4840.T,トライアイズ,サービス業,0.7926929217668972,57.467532467532465,32.513661202185794,20.335701077327872,27.63157894736843,0.7209605550040019,26.430517711171664,75.0,93.81044487427465,70.0,471.0,5960,48.58044164037856,2025-09-30,2025-09-30,6.0,6.0,25.12,6.0,6.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
6'8
(26.12>
24.7
实PER
高值平均
26.4
安值平均
15.9
PBR
0-63
株倡(8/27)
4129
CLA
最低購人额
4万1200F
4840
速之特
出色",1685.png,0.9925233644859812,0.4069784459819053,0.7685670569451836,中間型,サービス業,0.0,3.0,6.0,0.7926929217668972
2025Q4_PRE,1472,6343.T,フリージア・マクロス,機械,0.5713624268227782,46.875,35.57692307692308,34.45607088112507,50.80645161290322,0.6321070531838755,25.233644859813086,50.0,88.67924528301887,65.0,132.0,6273,34.6938775510204,2025-09-30,2025-09-30,5.6,5.6,26.3,5.6,5.6,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
5.6
<27.3>
5.3
实PER
高值平均
6.9
安值平均
5.7
PBR
0.42
6
株倡(8/27)
2
125F
最低購人额
5
1万2500m
7.7
6343",2284.png,0.9907407407407408,0.5876862692921766,0.6495675891431613,中間型,機械,0.0,3.0,5.6,0.5713624268227782
