date,ticker,action,price,shares,reason,nikkei_phase
2025-10-14,2970.T,BUY,1018.0449999999998,100,q3_post_high_vol_entry,high_vol
2025-10-14,4016.T,BUY,1165.2199999999998,100,q3_post_high_vol_entry,high_vol
2025-10-14,7191.T,BUY,1111.425,100,q3_post_high_vol_entry,high_vol
2025-10-15,2970.T,SELL,1185.0,100,take_profit,high_vol
2025-10-16,4016.T,SELL,1215.0,100,sell_signal,high_vol
2025-10-16,8393.T,BUY,4389.875,300,q3_post_high_vol_entry,high_vol
2025-10-16,8336.T,BUY,3963.575,400,q3_post_high_vol_entry,high_vol
2025-10-21,7191.T,SELL,1088.0,100,sell_signal,surge
2025-10-21,8393.T,SELL,4545.0,300,sell_signal,surge
2025-10-21,8336.T,SELL,4010.0,400,sell_signal,surge
2025-10-22,2970.T,BUY,1139.8449999999998,100,q3_post_high_vol_entry,high_vol
2025-10-22,7419.T,BUY,1306.3049999999998,100,q3_post_high_vol_entry,high_vol
2025-10-22,6488.T,BUY,966.2799999999999,400,q3_post_high_vol_entry,high_vol
2025-10-22,1815.T,BUY,3674.2999999999997,100,q3_post_high_vol_entry,high_vol
2025-10-22,8600.T,BUY,681.0649999999999,700,q3_post_high_vol_entry,high_vol
2025-10-22,8345.T,BUY,4024.4749999999995,100,q3_post_high_vol_entry,high_vol
2025-10-27,2970.T,SELL,1120.0,100,sell_signal,surge
2025-10-27,7419.T,SELL,1353.0,100,sell_signal,surge
2025-10-27,6488.T,SELL,986.0,400,sell_signal,surge
2025-10-27,1815.T,SELL,3710.0,100,sell_signal,surge
2025-10-27,8600.T,SELL,700.0,700,sell_signal,surge
2025-10-27,8345.T,SELL,4035.0,100,sell_signal,surge
2025-11-05,1893.T,BUY,1449.4199999999998,100,q3_post_high_vol_entry,high_vol
2025-11-17,1893.T,SELL,1575.5,100,take_profit,normal
2025-11-18,1384.T,BUY,2905.9449999999997,100,q3_post_high_vol_entry,high_vol
2025-11-21,6745.T,BUY,4044.7749999999996,300,q3_post_high_vol_entry,high_vol
2025-11-26,1384.T,SELL,3160.0,100,take_profit,high_vol
2025-11-27,8600.T,BUY,745.0099999999999,1300,q3_post_high_vol_entry,high_vol
2025-11-28,2981.T,BUY,2888.0,100,q3_post_high_vol_entry,high_vol
2025-12-03,2981.T,SELL,2703.0,100,stop_loss,normal
2025-12-05,6745.T,SELL,4430.0,300,take_profit,normal
2025-12-12,4495.T,BUY,2744.56,800,condition2_entry,normal
2025-12-15,4495.T,SELL,2750.0,800,sell_signal,normal
2025-12-15,5105.T,BUY,4400.025,500,condition2_entry,normal
2025-12-17,5105.T,SELL,4420.0,500,sell_signal,normal
2025-12-19,6745.T,BUY,4415.25,100,condition2_entry,normal
2025-12-19,8343.T,BUY,3933.1249999999995,200,condition2_entry,normal
2025-12-22,8515.T,BUY,570.0,600,condition2_entry,normal
2025-12-24,2975.T,BUY,1303.2599999999998,500,condition2_entry,normal
2025-12-25,6745.T,SELL,4420.0,100,sell_signal,normal
2025-12-30,8600.T,SELL,784.0,1300,end_of_backtest,stable
2025-12-30,8343.T,SELL,4025.0,200,end_of_backtest,stable
2025-12-30,8515.T,SELL,559.0,600,end_of_backtest,stable
2025-12-30,2975.T,SELL,1361.0,500,end_of_backtest,stable
