date,ticker,action,price,shares,reason,nikkei_phase
2026-01-05,1814.T,BUY,3796.0999999999995,200,breakout_1p5_entry,stable
2026-01-05,8393.T,BUY,6638.099999999999,100,breakout_1p5_entry,stable
2026-01-05,1946.T,BUY,1977.0,500,breakout_1p5_entry,stable
2026-01-05,6331.T,BUY,3273.3749999999995,100,breakout_1p5_entry,stable
2026-01-05,1736.T,BUY,2417.7299999999996,100,breakout_1p5_entry,stable
2026-01-05,6343.T,BUY,167.475,100,breakout_1p5_entry,stable
2026-01-09,6331.T,SELL,3265.0,100,sell_signal,normal
2026-01-09,7722.T,BUY,967.295,300,condition2_entry,normal
2026-01-14,8393.T,SELL,7160.0,100,sell_signal,normal
2026-01-14,1736.T,SELL,2621.0,100,take_profit,normal
2026-01-14,9845.T,BUY,1613.85,600,condition2_entry,normal
2026-01-15,7722.T,SELL,1047.0,300,take_profit,normal
2026-01-16,1814.T,SELL,3970.0,200,sell_signal,normal
2026-01-16,1946.T,SELL,2149.0,500,take_profit,normal
2026-01-16,5105.T,BUY,4562.424999999999,200,condition2_entry,normal
2026-01-19,6343.T,SELL,178.0,100,sell_signal,surge
2026-01-19,9845.T,SELL,1591.0,600,sell_signal,surge
2026-01-19,5105.T,SELL,4445.0,200,sell_signal,surge
2026-01-20,1736.T,BUY,2725.2749999999996,100,q3_post_high_vol_entry,high_vol
2026-01-20,7184.T,BUY,2263.45,200,q3_post_high_vol_entry,high_vol
2026-01-20,1768.T,BUY,1519.455,300,q3_post_high_vol_entry,high_vol
2026-01-20,6343.T,BUY,180.67,2700,q3_post_high_vol_entry,high_vol
2026-01-20,4977.T,BUY,1273.8249999999998,300,q3_post_high_vol_entry,high_vol
2026-01-20,6538.T,BUY,369.46,1300,q3_post_high_vol_entry,high_vol
2026-01-20,6317.T,BUY,1868.6149999999998,200,q3_post_high_vol_entry,high_vol
2026-01-20,7619.T,BUY,915.5299999999999,300,q3_post_high_vol_entry,high_vol
2026-01-21,7184.T,SELL,2445.0,200,take_profit,high_vol
2026-01-22,6538.T,SELL,353.0,1300,sell_signal,high_vol
2026-01-22,7619.T,SELL,910.0,300,sell_signal,high_vol
2026-01-22,5105.T,BUY,4424.384999999999,100,q3_post_high_vol_entry,high_vol
2026-01-23,5105.T,SELL,4446.0,100,sell_signal,high_vol
2026-01-23,2411.T,BUY,508.51499999999993,900,q3_post_high_vol_entry,high_vol
2026-01-26,2411.T,SELL,481.0,900,stop_loss,normal
2026-01-27,6317.T,SELL,1767.0,200,stop_loss,high_vol
2026-01-27,7184.T,BUY,2319.2749999999996,200,q3_post_high_vol_entry,high_vol
