quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2024Q2_PRE_ALIGNED,38,1921.T,巴コーポレーション,建設業,0.9118528939323282,80.93220338983052,16.1904761904762,10.6332826725687,17.997097242380256,0.8703537853543988,9.736842105263154,66.66666666666666,99.41792782305005,80.0,854.0,6276,80.93220338983052,2024-06-30,2024-06-30,2.4,2.4,25.3,2.4,2.4,medium,medium,low,low,low,"766
株伍指标
予想PER
（倍）
<25.3>
2.4
(26.3>
11.0
实PER
高值平均
8.2
安值平均
5.1
PBR
0-62
株佰(5/27)
5
790P
最低購人额
24
6.0
7万9000P
速強特
1921
建",4116.png,1.0,0.5614050598476604,0.921331776998068,0.8212447104957326,建設業,0.0,3.0,2.4,0.9118528939323282
2024Q2_PRE_ALIGNED,8,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,0.9457639048655372,108.25243212066783,32.08941437280621,13.55069172459691,25.370404243643677,0.8511356478687949,9.630723781388484,83.33333333333334,100.0,60.0,3575.0,4407,108.25243212066783,2024-06-30,2024-06-30,8.6,8.6,25.3,8.6,8.6,medium,medium,low,low,low,"3265栋E楼
株伍指标
予想PER
（倍）
<25.3>
8.6
(26.3>
10.5
实PER
高值平均
12.1
安值平均
8.2
PBR
1.17
株倡(5/27)
33029
最低購人额
24
9.8
33万2009
青速二特
8725
保
增
6结罗色",7347.png,1.0,0.6288356909684439,0.9336744464924164,0.8558112875574604,保険業,0.0,3.0,8.6,0.9457639048655372
2024Q2_PRE_ALIGNED,211,5017.T,富士石油,石油・石炭製品,0.8423734804912172,92.50936657135429,7.756816089355101,16.020422643900872,26.38581427288498,0.8332690388463933,22.047244549750978,66.66666666666666,90.97345541265557,65.0,2986635776.0,5700,92.50936657135428,2024-06-30,2024-06-30,5.3,5.3,25.3,5.3,5.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
5.3
(26.3>
5.5
实PER
高值平均
4.3
安值平均
2.5
PBR
0.43
株倡(5/27)
3
484m
最低購人额
24
19.7
4万8400F
5017
石",5609.png,1.0,0.5860242110990207,0.8742135029202105,0.7948890063511803,石油・石炭製品,0.0,3.0,5.3,0.8423734804912172
2024Q2_PRE_ALIGNED,283,9028.T,ゼロ,陸運業,0.8219343385667652,41.37404580152673,17.811704834605592,7.93284003448732,13.589274832419251,0.7512513451225005,14.944769330734243,58.333333333333336,98.51063829787235,70.0,1852.0,5080,41.37404580152673,2024-06-30,2024-06-30,7.5,4.0,4.0,4.0,4.0,medium,medium,low,low,low,"186-4
株伍指标
予想PER
（倍）
<24.6>
7.5
<25.6>
7.0
实PER
高值平均
7.8
安值平均
5.0
PBR
0-84
株佰(5/27)
17999
最低購人额
24
17万99009
9028",7432.png,1.0,0.3265369967355822,0.8490053130065954,0.7048475043858675,陸運業,0.0,3.0,7.5,0.8219343385667652
2024Q2_PRE_ALIGNED,291,9130.T,共栄タンカー,海運業,0.8196140836312762,54.04454865181712,18.80650994575046,16.98937454858359,29.43632567849688,0.6927624284763443,17.789291882556135,58.333333333333336,97.04579025110783,100.0,1314.0,6276,54.04454865181712,2024-06-30,2024-06-30,1.9,1.9,25.3,1.9,1.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
1.9
(26.3>
14.9
实PER
高值平均
61.0
安值平均
42.0
PBR
0.46
株幅(5/27)
3
1167A
最低購人额
24
0.8
11万67009
9130
海",7484.png,1.0,0.5564064200217628,0.887332321067709,0.7806616437565232,海運業,0.0,3.0,1.9,0.8196140836312762
2024Q2_PRE_ALIGNED,701,9312.T,ケイヒン,倉庫・運輸関連業,0.7134021866417949,27.401129943502834,11.193293885601573,7.812578177803303,15.5072463768116,0.6026010618036787,13.429855217174236,50.0,95.30853761622993,95.0,2255.0,6276,27.401129943502838,2024-06-30,2024-06-30,6.4,6.4,25.3,6.4,6.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
6.4
(26.3>
6.1
实PER
高值平均
5.1
安值平均
3.9
PBR
0.47
株幅(5/27)
8
万补
2054m
最低購人额
24
7.8
20万5400P
9312
合",7568.png,1.0,0.5941512513601741,0.7772694810241834,0.7327983612030231,倉庫・運輸関連業,0.0,3.0,6.4,0.7134021866417949
2024Q2_PRE_ALIGNED,274,7760.T,ＩＭＶ,精密機器,0.8243205140162703,55.70866141732282,23.593749999999993,13.704085812930847,27.796052631578934,0.5760647199316256,23.905723905723907,66.66666666666666,97.05521472392637,90.0,791.0,5089,55.70866141732282,2024-06-30,2024-06-30,9.1,9.1,24.9,9.1,9.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<24.9>
9.1
<25.9>
88
实PER
高值平均
11.1
安值平均
5.7
PBR
1.19
株佰(5/27)
740F
最低購人额
24
7万4000P
7760
亏下速式特
精
人&铺国色",6944.png,1.0,0.5021490750816104,0.867264168017588,0.7620180602992013,精密機器,0.0,3.0,9.1,0.8243205140162703
2024Q2_PRE_ALIGNED,362,8043.T,スターゼン,卸売業,0.7982557956370796,27.758914131693402,6.360424165445044,7.534463442380029,12.719943870923522,0.7368472395606225,10.864448739830346,75.0,97.88617687690548,75.0,1003.3333129882812,6276,27.7589141316934,2024-06-30,2024-06-30,4.9,4.9,25.3,4.9,4.9,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
4.9
(26.3>
4.8
实PER
高值平均
7.3
安值平均
5.4
PBR
0-69
株幅(5/27)
27839
1万样
最低購人额
21
10.1
27万83009
8043
卸",7120.png,0.996551724137931,0.5754488574537541,0.7644834169794141,0.7534110758514504,卸売業,0.0,3.0,4.9,0.7982557956370796
2024Q2_PRE_ALIGNED,572,7919.T,野崎印刷紙業,その他製品,0.7413615420488109,28.985507246376805,9.202453987730053,12.6392776812639,24.20382165605095,0.7164645137229924,15.662650602409634,66.66666666666666,89.44723618090453,70.0,178.0,6272,28.985507246376805,2024-06-30,2024-06-30,6.5,6.5,25.3,6.5,6.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
6.5
(26.3>
6.1
实PER
高值平均
99.3
安值平均
62.3
PBR
0.75
株倡(5/27)
1829
最低購人额
24
15.0
1万8200m
7919
57证
手特",7038.png,0.9907407407407408,0.5929951033732318,0.7784786535941907,0.7408469167906553,その他製品,0.0,3.0,6.5,0.7413615420488109
2024Q2_PRE_ALIGNED,82,4116.T,大日精化工業,化学,0.8907428985957822,66.66666666666667,14.3048128342246,12.965664042222574,21.021465581051068,0.8679048398567076,13.148071339693068,66.66666666666666,98.7012987012987,95.0,3420.0,6276,66.66666666666667,2024-06-30,2024-06-30,5.2,5.2,25.3,5.2,5.2,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<25.3>
5.2
(26.3>
6°8
实PER
高值平均
14.3
安值平均
8'6
PBR
0.46
株倡(5/27)
3120m
最低購人额
24
3.2
31万2000m
4116
化",5120.png,0.9878048780487804,0.5828142002176278,0.9144559969798584,0.8169043423049306,化学,0.0,3.0,5.2,0.8907428985957822
2024Q2_PRE_ALIGNED,246,2415.T,ヒューマンホールディングス,サービス業,0.8315826985854189,46.46365422396856,11.351755041075439,10.674835489659507,19.6078431372549,0.8505897351067274,10.416666666666663,58.333333333333336,97.0703125,75.0,1491.0,5293,46.46365422396856,2024-06-30,2024-06-30,6.6,6.6,25.3,6.6,6.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
6.6
(26.3>
5.9
实PER
高值平均
7.4
安值平均
5.4
PBR
0-90
株倡(5/27)
2
14029
最低購人额
21
14.0
14万200m9
2415
速介特",4299.png,0.9842829076620824,0.5927638737758434,0.8599597777086896,0.787814670449246,サービス業,0.0,3.0,6.6,0.8315826985854189
