quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q4_PRE,200,3640.T,電算,情報・通信業,0.8223842469398618,137.73987206823026,20.62747926433466,25.05939935404932,40.00782166601486,0.8650073389121914,22.24797219003476,58.333333333333336,96.12068965517241,85.0,3295.0,3862,133.02687411598302,2025-09-30,2025-09-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"0618
株伍指标
予想PER
（倍）
<26.3>
5.1
<27.3>
9.1
实PER
高值平均
7.9
安值平均
5.8
PBR
1.27
株佰（8/27)
27739
十万件
最低購人额
5
5.7
27万7300P
3640
情",1001.png,1.0,0.5882916444917509,0.8040779670037254,業績急伸型,情報・通信業,0.0,3.0,5.1,0.8223842469398618
2025Q4_PRE,301,4404.T,ミヨシ油脂,食料品,0.798759978712081,70.59639389736476,16.80911680911681,12.846731265191448,16.824395373291278,0.8608722315370967,16.287015945330296,83.33333333333334,100.0,100.0,2191.0,6276,35.91811414392059,2025-09-30,2025-09-30,2.2,2.2,25.12,2.2,2.2,medium,medium,low,low,low,"株伍指标
海正餐
予想PER
（倍）
<25.12>
2.2
(26.12>
11.1
实PER
高值平均
6.7
安值平均
4.3
PBR
0-55
株倡(8/27)
2106m
最低購人额
5
21万600P
特
4404
食",1444.png,1.0,0.3958422032996274,0.7614422565194252,業績急伸型,食料品,0.0,3.0,2.2,0.798759978712081
2025Q4_PRE,623,5644.T,メタルアート,鉄鋼,0.7320223523150613,76.69565217391306,35.28628495339547,9.038468848595429,12.312312312312311,0.7830253259436915,25.151079136690647,75.0,100.0,100.0,3805.0,6470,30.62135255750085,2025-09-30,2025-09-30,5.6,5.6,26.3,5.6,5.6,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
5.6
<27.3>
5.4
实PER
高值平均
5.2
安值平均
3.1
PBR
0.46
2
株佰（8/27)
3755P
CIER
最低購人额
5
87
37万5500P
5644",1952.png,1.0,0.5897086216072378,0.7509712613092071,中間型,鉄鋼,0.0,3.0,5.6,0.7320223523150613
2025Q4_PRE,625,1605.T,ＩＮＰＥＸ,鉱業,0.731639169771155,63.24430286694438,37.21936148300722,14.56890911495643,24.42933462846042,0.6684590083457325,21.95520298646757,75.0,100.0,100.0,2673.0,6535,41.31641554321968,2025-09-30,2025-09-30,7.9,7.9,25.12,7.9,7.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
7.9
(26.12>
7.1
实PER
高值平均
7.2
安值平均
4.2
PBR
0-63
株幅(8/27)
10
百万作
2427.5P
最低購人额
24万27509
1605",56.png,1.0,0.4192323044172432,0.7561003193187865,中間型,鉱業,0.0,3.0,7.9,0.731639169771155
2025Q4_PRE,1080,6366.T,千代田化工建設,建設業,0.6443640234167111,122.1183800623053,80.05050505050507,14.23127113064564,15.77287066246056,0.5254251961285171,21.62921348314607,66.66666666666666,99.30362116991644,100.0,393.0,6535,38.38028169014085,2025-09-30,2025-09-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
5.1
<27.3>
6.7
实PER
高值平均
7.4
安值平均
4.6
PBR
株倡（8/27)
8
396P
最低購人额
5
89
3万9600F
6366
新
建",2298.png,1.0,0.5882916444917509,0.6395023948908993,中間型,建設業,0.0,3.0,5.1,0.6443640234167111
2025Q4_PRE,260,7509.T,アイエーグループ,小売業,0.8086003193187867,31.840000000000003,5.641025641025643,11.187221692872969,12.482269503546096,0.8691636082996776,9.226190476190476,75.0,96.94117647058823,50.0,4250.0,6535,35.35031847133758,2025-09-30,2025-09-30,5.0,5.0,26.3,5.0,5.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
5.0
<27.3>
4.8
实PER
高值平均
4.5
安值平均
3.9
PBR
0-37
7
株倡(8/27)
确
3900m
最低購人额
5
8.3
39万月
7509
特",2936.png,0.9969325153374232,0.5868147951037785,0.7779869611495476,中間型,小売業,0.0,3.0,5.0,0.8086003193187867
2025Q4_PRE,1724,6060.T,こころネット,サービス業,0.5240659925492284,31.304347826086953,13.320825515947465,9.534940045983838,10.526315789473696,0.6292716683561348,18.162544169611305,58.333333333333336,85.37102473498234,55.00000000000001,1067.0,3385,11.727748691099473,2025-09-30,2025-09-30,5.2,5.2,26.3,5.2,5.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
5.2
<27.3>
5.2
实PER
高值平均
15.1
安值平均
11.9
PBR
0.43
株佰（8/27)
1066m
十万件
最低購人额
5
1.4
10万6600m
6060
H",2111.png,0.9962616822429906,0.587746141564662,0.4761841405002661,中間型,サービス業,0.0,3.0,5.2,0.5240659925492284
2025Q4_PRE,277,3004.T,神栄,卸売業,0.8052368281000531,50.132802124834,6.25,10.200443465352738,14.464751958224545,0.8461961215062233,17.84064665127021,66.66666666666666,97.58308157099698,70.0,2307.0,6276,39.22751961375981,2025-09-30,2025-09-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
5.1
<27.3>
6.2
实PER
高值平均
5.1
安值平均
3.1
PBR
0-94
株（8/27)
2
2128m
最低購人额
5
6.1
21万28009
连中特
3004
卸",665.png,0.9948096885813148,0.586987759446514,0.8166112293773284,中間型,卸売業,0.0,3.0,5.1,0.8052368281000531
2025Q4_PRE,357,8395.T,佐賀銀行,銀行業,0.788201170835551,69.40018744142455,27.199155524278673,15.022650187670417,24.21702690780767,0.707940930223556,30.30427631578947,83.33333333333334,100.0,95.0,3055.0,6276,45.268663813599616,2025-09-30,2025-09-30,6.0,6.0,26.3,6.0,6.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
6.0
<27.3>
5.6
实PER
高值平均
6.1
安值平均
4.3
PBR
0.40
株倡(8/27)
28429
最低購人额
5
62
28万4200F
8395
特
銀",3392.png,0.99375,0.590034592868547,0.8070050558807877,中間型,銀行業,0.0,3.0,6.0,0.788201170835551
2025Q4_PRE,849,8338.T,筑波銀行,銀行業,0.6886482171367749,68.99563318777294,30.743243243243246,19.35713268545883,28.174603174603185,0.5069104690703223,33.08823529411765,75.0,100.0,100.0,312.0,6271,28.925619834710737,2025-09-30,2025-09-30,6.0,6.0,26.3,6.0,6.0,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
6.0
<27.3>
5.8
实PER
高值平均
9.9
安值平均
5.8
PBR
0-39
株倡(8/27)
2
296H
最低購人额
5
13
2万9600F9
8338
銀",3365.png,0.99375,0.590034592868547,0.6769292176689728,中間型,銀行業,0.0,3.0,6.0,0.6886482171367749
