date,ticker,action,price,shares,reason,nikkei_phase
2026-02-02,9531.T,BUY,6948.69,100,condition2_entry,uptrend
2026-02-02,3352.T,BUY,1650.0,1300,condition2_entry,uptrend
2026-02-05,7241.T,BUY,1084.0,100,condition2_entry,normal
2026-02-09,9531.T,SELL,7568.0,100,take_profit,surge
2026-02-09,3352.T,SELL,1685.0,1300,sell_signal,surge
2026-02-09,7241.T,SELL,1093.0,100,sell_signal,surge
2026-02-16,1946.T,BUY,2179.205,100,q3_post_high_vol_entry,high_vol
2026-02-16,1768.T,BUY,1644.3,100,q3_post_high_vol_entry,high_vol
2026-02-16,7235.T,BUY,1690.9899999999998,100,q3_post_high_vol_entry,high_vol
2026-02-16,4977.T,BUY,1334.0,200,q3_post_high_vol_entry,high_vol
2026-02-16,7722.T,BUY,977.4449999999999,500,q3_post_high_vol_entry,high_vol
2026-02-16,7231.T,BUY,3480.0,100,q3_post_high_vol_entry,high_vol
2026-02-17,1768.T,SELL,1749.0,100,sell_signal,high_vol
2026-02-17,7231.T,SELL,3465.0,100,sell_signal,high_vol
2026-02-18,1946.T,SELL,2233.0,100,sell_signal,high_vol
2026-02-18,7722.T,SELL,962.0,500,sell_signal,high_vol
2026-02-19,7235.T,SELL,1763.0,100,sell_signal,high_vol
2026-02-19,6379.T,BUY,2576.0699999999997,500,q3_post_high_vol_entry,high_vol
2026-02-19,6357.T,BUY,2638.9999999999995,500,q3_post_high_vol_entry,high_vol
2026-02-20,6357.T,SELL,2642.0,500,sell_signal,high_vol
2026-02-24,4977.T,SELL,1446.0,200,take_profit,high_vol
2026-02-24,6379.T,SELL,2579.0,500,sell_signal,high_vol
