date,ticker,action,price,shares,reason,nikkei_phase
2025-04-01,1921.T,BUY,1206.95,400,q2_defensive_entry,crash
2025-04-01,9467.T,BUY,1435.0,300,q2_defensive_entry,crash
2025-04-01,5989.T,BUY,1143.32,400,q2_defensive_entry,crash
2025-04-01,9651.T,BUY,1586.0,300,q2_defensive_entry,crash
2025-04-01,1418.T,BUY,447.43,1100,q2_defensive_entry,crash
2025-04-01,1828.T,BUY,2128.07,200,q2_defensive_entry,crash
2025-04-01,3930.T,BUY,1382.69,100,q2_defensive_entry,crash
2025-04-02,1921.T,SELL,1174.04,400,crash_early_exit,crash
2025-04-02,9467.T,SELL,1352.3999999999999,300,crash_early_exit,crash
2025-04-02,5989.T,SELL,1161.0,400,sell_signal,crash
2025-04-02,9651.T,SELL,1520.0,300,stop_loss,crash
2025-04-02,1828.T,SELL,2026.6399999999999,200,crash_early_exit,crash
2025-04-03,1418.T,SELL,436.09999999999997,1100,crash_early_exit,crash
2025-04-03,3930.T,SELL,1342.6,100,crash_early_exit,crash
2025-04-09,3989.T,BUY,1008.0,400,q2_defensive_entry,crash
2025-04-09,9467.T,BUY,1307.95,300,q2_defensive_entry,crash
2025-04-09,4931.T,BUY,2285.63,200,q2_defensive_entry,crash
2025-04-10,9467.T,SELL,1385.0,300,take_profit,crash
2025-04-11,3989.T,SELL,1009.0,400,crash_early_exit,crash
2025-04-11,4931.T,SELL,2314.7599999999998,200,crash_early_exit,crash
2025-04-11,3930.T,BUY,1284.72,300,q2_defensive_entry,crash
2025-04-11,9790.T,BUY,3282.5,100,q2_defensive_entry,crash
2025-04-11,3916.T,BUY,1163.52,400,q2_defensive_entry,crash
2025-04-14,9790.T,SELL,3345.0,100,sell_signal,crash
2025-04-15,4393.T,BUY,8793.749999999998,100,post_major_prev_high_break_entry,capitulation_end
2025-04-15,3763.T,BUY,1007.0099999999999,400,post_major_prev_high_break_entry,capitulation_end
2025-04-15,4685.T,BUY,3195.0,100,post_major_prev_high_break_entry,capitulation_end
2025-04-16,3930.T,SELL,1257.34,300,crash_early_exit,crash
2025-04-16,4393.T,SELL,8780.8,100,crash_early_exit,crash
2025-04-16,3763.T,SELL,979.02,400,crash_early_exit,crash
2025-04-16,4685.T,SELL,3180.1,100,crash_early_exit,crash
2025-04-17,3916.T,SELL,1187.5,400,sell_signal,capitulation_end
2025-04-17,1921.T,BUY,1311.5249999999999,300,post_major_prev_high_break_entry,capitulation_end
2025-04-17,3930.T,BUY,1291.425,300,post_major_prev_high_break_entry,capitulation_end
2025-04-17,4931.T,BUY,2306.475,200,post_major_prev_high_break_entry,capitulation_end
2025-04-18,1921.T,SELL,1399.0,300,take_profit,crash
2025-04-18,3930.T,SELL,1325.0,300,sell_signal,crash
