quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label
2025Q4_PRE,1,4221.T,大倉工業,化学,0.9433049494411923,80.79470198675496,28.018757327080902,11.35602376648337,13.70143149284253,0.9479026230053247,14.720812182741117,91.66666666666666,98.20143884892086,100.0,5460.0,6276,110.32357473035441,2025-09-30,2025-09-30,9.1,9.1,25.12,9.1,9.1,medium,medium,low,low,low,"4890布E校
株伍指标
予想PER
（倍）
<25.12>
9.1
(26.12>
9'8
实PER
高值平均
0'8
安值平均
5.5
PBR
68-0
株佰（8/27)
4840m
m
最低購人额
5
48万4000P
4221
16速人特
花",1338.png,0.8658536585365854,0.41030468334220327,0.9470928685470996,業績急伸型
2025Q4_PRE,2,3486.T,グローバル・リンク・マネジメント,不動産業,0.942911122937733,111.46216017634094,43.18407960199004,17.079468049983518,20.567667626491158,0.9502748627122244,22.391857506361323,75.0,98.19174343227567,100.0,2878.0,2022,145.982905982906,2025-09-30,2025-09-30,9.0,9.0,25.12,9.0,9.0,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<25.12>
9.0
(26.12>
7.7
实PER
高值平均
7.5
安值平均
3.4
PBR
2.92
株佰（8/27)
8
2444m9
最低購人额
24万4400
3486
宋",928.png,0.6590909090909091,0.367489356040447,0.9653738690792975,業績急伸型
2025Q4_PRE,3,8377.T,ほくほくフィナンシャルグループ,銀行業,0.9382490686535391,100.6735751295337,39.920520231213864,19.74389296954533,29.572202503269196,0.9615796914540388,29.432960364119097,83.33333333333334,99.3841416474211,85.0,3873.0,6274,146.139180171592,2025-09-30,2025-09-30,10.7,10.7,26.3,10.7,10.7,medium,medium,low,low,low,"3670布E校
株伍指标
予想PER
（倍）
<26.3>
10.7
<27.3>
10.2
实PER
高值平均
9.0
安值平均
5.0
PBR
0.70
株幅(8/27)
3620m
最低購人额
5
61
36万2000F
8377
銀",3384.png,0.4375,0.5238424693986163,0.9347724853645556,業績急伸型
2025Q4_PRE,4,8361.T,大垣共立銀行,銀行業,0.9321554018094731,79.03142709943327,37.297510865270645,16.146859438787317,19.869174161896975,0.8945804003935818,25.917065390749606,83.33333333333334,99.14407988587732,100.0,3475.0,6274,91.14411441144115,2025-09-30,2025-09-30,8.7,8.7,26.3,8.7,8.7,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
8.7
<27.3>
8.2
实PER
高值平均
11.9
安值平均
9.1
PBR
0.40
株（8/27)
2
3140m
最低購人额
5
31万4000m
8361
銀",3376.png,0.71875,0.5604776476849388,0.9527075572112826,業績急伸型
2025Q4_PRE,5,9691.T,両毛システムズ,情報・通信業,0.9302182011708356,74.9514563106796,44.16,20.57663679323439,23.01480484522207,0.8956124739009153,15.467625899280579,83.33333333333334,98.57768052516411,75.0,4505.0,6533,119.75609756097563,2025-09-30,2025-09-30,9.0,9.0,26.3,9.0,9.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
9.0
<27.3>
6'8
实PER
高值平均
8.3
安值平均
5.0
PBR
1.01
株倡(8/27)
3975F
最低購人额
5
21
39万75009
速理特
9691
情
克0y1",3827.png,0.9543189368770764,0.6095130388504524,0.9105574773815859,業績急伸型
2025Q4_PRE,6,1515.T,日鉄鉱業,鉱業,0.9294145822245875,122.76785714285717,34.86486486486486,17.18917808488174,24.12935323383085,0.917826733953935,30.810810810810807,83.33333333333334,100.0,65.0,1996.0,6276,140.77201447527142,2025-09-30,2025-09-30,16.2,16.2,26.3,16.2,16.2,medium,medium,low,low,low,"8240布EK
株伍指标
予想PER
（倍）
<26.3>
16.2
<27.3>
14.4
实PER
高值平均
11.5
安值平均
6.5
PBR
0-92
株佰(8/27)
82509
最低購人额
5
6.4
82万5000P
1515",49.png,0.4,0.5711482171367749,0.9023017562533262,業績急伸型
2025Q4_PRE,7,4013.T,勤次郎,情報・通信業,0.9293773283661523,249.5121951219512,47.427983539094654,31.129231981404544,37.71377137713772,0.9413545203061849,13.83838383838384,91.66666666666666,93.66013071895425,100.0,1433.0,1320,261.86868686868684,2025-09-30,2025-09-30,28.2,19.0,25.12,19.0,19.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
28.2
<26.12>
23.0
实PER
高值平均
35.3
安值平均
19.0
PBR
2.41
株幅(8/27)
1191A
十万件
最低購人额
5
11万91009
4013
在特
情",1227.png,0.2757475083056478,0.3851184140500266,0.9805548163916977,業績急伸型
2025Q4_PRE,8,6957.T,芝浦電子,電気機器,0.928392762107504,115.75758378889537,19.262985202694693,8.811571818445902,21.440817793799873,0.8669781482924181,12.762973296536085,75.0,99.85975153215813,100.0,15505226752.0,6492,123.19749553621904,2025-09-30,2025-09-30,29.3,16.8,26.3,16.8,16.8,medium,medium,low,low,low,"6510布E校
株伍指标
予想PER
（倍）
<26.3>
29.3
<27.3>
24.6
实PER
高值平均
16.8
安值平均
9.6
PBR
2.83
株倡(8/27)
6520m
最低購人额
5
0.4
65万2000F
r
6957
速用特",2624.png,0.11842105263157894,0.520010643959553,0.9089209686003192,中間型
2025Q4_PRE,9,7419.T,ノジマ,小売業,0.9274028738690795,84.9065151814723,25.9316684535561,19.376516288868952,25.528696276940433,0.9078188101768185,12.704915849152009,83.33333333333334,97.5932581932536,100.0,1351.6666259765625,6533,106.99335772994831,2025-09-30,2025-09-30,8.1,8.1,26.3,8.1,8.1,medium,medium,low,low,low,"3640布E校
株伍指标
予想PER
（倍）
<26.3>
8.1
<27.3>
7.5
实PER
高值平均
7.9
安值平均
5.1
PBR
1.52
株倡(8/27)
2
3345F
最低購人额
5
7.2
33万4500m
7419
证23特
小
年色",2883.png,0.9248466257668712,0.5970130388504524,0.9380987227248536,業績急伸型
2025Q4_PRE,10,6269.T,三井海洋開発,機械,0.9246886641830763,137.98561151079136,31.897926634768737,19.52052589385922,30.879999999999995,0.8605432104306301,30.811403508771928,75.0,98.68735083532219,95.0,8270.0,5624,173.38842975206612,2025-09-30,2025-09-30,12.8,12.8,25.12,12.8,12.8,medium,medium,low,low,low,"8180
株伍指标
予想PER
（倍）
<25.12>
12.8
(26.12>
10.8
实PER
高值平均
13.0
安值平均
7.1
PBR
2.79
株倡(8/27)
7580P9
最低購人额
5
75万8000P
6269
100H
概",2236.png,0.5925925925925926,0.394352048962214,0.9336216072378926,業績急伸型
