quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2024Q2_PRE_ALIGNED,38,1921.T,巴コーポレーション,建設業,0.9118528939323282,73.22834645669292,24.64589235127479,10.6332826725687,17.997097242380256,0.8783318448493949,9.736842105263154,66.66666666666666,100.0,55.00000000000001,854.0,6276,80.93220338983052,2024-06-30,2024-06-30,2.4,2.4,25.3,2.4,2.4,medium,medium,low,low,low,"766
株伍指标
予想PER
（倍）
<25.3>
2.4
(26.3>
11.0
实PER
高值平均
8.2
安值平均
5.1
PBR
0-62
株佰(5/27)
5
790P
最低購人额
24
6.0
7万9000P
速強特
1921
建",4116.png,1.0,0.5614050598476604,0.921331776998068,0.8212447104957326,建設業,0.0,3.0,2.4,0.9118528939323282
2024Q2_PRE_ALIGNED,283,9028.T,ゼロ,陸運業,0.8219343385667652,42.47921390778533,13.828502415458942,7.93284003448732,13.589274832419251,0.7962451725207971,14.944769330734243,66.66666666666666,99.73544973544973,65.0,1852.0,5080,41.37404580152673,2024-06-30,2024-06-30,7.5,4.0,4.0,4.0,4.0,medium,medium,low,low,low,"186-4
株伍指标
予想PER
（倍）
<24.6>
7.5
<25.6>
7.0
实PER
高值平均
7.8
安值平均
5.0
PBR
0-84
株佰(5/27)
17999
最低購人额
24
17万99009
9028",7432.png,1.0,0.3265369967355822,0.8490053130065954,0.7048475043858675,陸運業,0.0,3.0,7.5,0.8219343385667652
2024Q2_PRE_ALIGNED,2315,7162.T,アストマックス,電気・ガス業,0.4025530545624126,17.030567685589524,10.288065843621407,7.576600106467735,14.537444933920709,0.3913239685137554,13.821138211382111,58.333333333333336,98.52941176470588,55.00000000000001,235.0,4849,1.2931034482758674,2024-06-30,2024-06-30,5.2,5.2,25.3,5.2,5.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
5.2
(26.3>
4.7
实PER
高值平均
21.1
安值平均
13.7
PBR
0-52
株佰(5/27)
230F
最低購人额
24
8.4
2万3000F
7162
症",6615.png,1.0,0.5854801414581066,0.3660495769580955,0.5391558511914014,電気・ガス業,0.0,3.0,5.2,0.4025530545624126
2024Q2_PRE_ALIGNED,736,2108.T,日本甜菜製糖,食料品,0.7059927250116587,39.89690721649484,36.86333837619769,8.737032362788955,19.0061475409836,0.486230959713734,11.496350364963504,50.0,94.26884334838486,85.0,2321.0,6276,25.93597395550733,2024-06-30,2024-06-30,4.1,4.1,25.3,4.1,4.1,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<25.3>
4.1
(26.3>
19.0
实PER
高值平均
15.5
安值平均
14.1
PBR
0-35
株倡(5/27)
5
万群
1969
最低購人额
24
2.6
19万6900P9
2108
食",4167.png,1.0,0.5725244831338411,0.71813090426595,0.7118893038129288,食料品,0.0,3.0,4.1,0.7059927250116587
2024Q2_PRE_ALIGNED,8,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,0.9457639048655372,108.94419103521629,27.15654952076678,13.55069172459691,25.370404243643677,0.8905160695966194,14.47837150127227,83.33333333333334,91.14503816793894,60.0,3575.0,4407,108.25243212066783,2024-06-30,2024-06-30,8.6,8.6,25.3,8.6,8.6,medium,medium,low,low,low,"3265栋E楼
株伍指标
予想PER
（倍）
<25.3>
8.6
(26.3>
10.5
实PER
高值平均
12.1
安值平均
8.2
PBR
1.17
株倡(5/27)
33029
最低購人额
24
9.8
33万2009
青速二特
8725
保
增
6结罗色",7347.png,1.0,0.6288356909684439,0.9336744464924164,0.8558112875574604,保険業,0.0,3.0,8.6,0.9457639048655372
2024Q2_PRE_ALIGNED,362,8043.T,スターゼン,卸売業,0.7982557956370796,33.757961783439484,15.426893717442836,7.534463442380029,12.719943870923522,0.7380385533398262,10.864448739830346,75.0,100.0,70.0,1003.3333129882812,6276,27.7589141316934,2024-06-30,2024-06-30,4.9,4.9,25.3,4.9,4.9,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
4.9
(26.3>
4.8
实PER
高值平均
7.3
安值平均
5.4
PBR
0-69
株幅(5/27)
27839
1万样
最低購人额
21
10.1
27万83009
8043
卸",7120.png,0.996551724137931,0.5754488574537541,0.7644834169794141,0.7534110758514504,卸売業,0.0,3.0,4.9,0.7982557956370796
2024Q2_PRE_ALIGNED,505,4119.T,日本ピグメントホールディングス,化学,0.7587590237836158,24.91652754590985,7.160759040458298,10.975248113302404,19.6078431372549,0.7557450733010148,17.90625,50.0,92.8062015503876,45.0,3220.0,6273,41.10429447852761,2024-06-30,2024-06-30,5.0,5.0,25.3,5.0,5.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
5.0
(26.3>
5.6
实PER
高值平均
5.6
安值平均
3.3
PBR
0-31
株倡(5/27)
6
万补
28699
CIB
24
最低購人额
5.2
28万6900P9
4119
化",5122.png,0.9951219512195122,0.5796721980413493,0.7514839999111723,0.7381319087961626,化学,0.0,3.0,5.0,0.7587590237836158
2024Q2_PRE_ALIGNED,1362,3184.T,ＩＣＤＡホールディングス,小売業,0.5793808694751025,6.140350877192979,9.720710917664132,4.604270529324106,7.283817725152497,0.4452212203616466,9.574824238366253,58.333333333333336,95.72784810126582,80.0,2900.0,3123,7.407407407407418,2024-06-30,2024-06-30,5.3,5.3,25.3,5.3,5.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
5.3
(26.3>
5.0
实PER
高值平均
6.5
安值平均
5.3
PBR
0-63
株佰(5/27)
2780m
确
最低購人额
21
27万8000P
10.6
3184",4620.png,0.9907407407407408,0.5838479325353645,0.5895803113410761,0.6436298616878743,小売業,0.0,3.0,5.3,0.5793808694751025
2024Q2_PRE_ALIGNED,834,9647.T,協和コンサルタンツ,サービス業,0.68574585211669,38.043478260869556,8.085106382978724,6.026430589291188,10.328638497652577,0.7713941437294461,9.336099585062241,75.0,94.95327102803738,85.0,4600.0,6534,23.324396782841816,2024-06-30,2024-06-30,6.2,6.2,24.11,6.2,6.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<24.11>
6.2
<25.11>
5.7
实PER
高宿平均
9.0
安值平均
5.5
PBR
0.74
株倡(5/27)
万补
4375P
最低購人额
24
43万7500P
9647",7719.png,0.9901768172888016,0.3604733405875952,0.5631417356931891,0.6084554998408505,サービス業,0.0,3.0,6.2,0.68574585211669
2024Q2_PRE_ALIGNED,649,3020.T,アプライド,小売業,0.7238818850717654,24.94623655913979,3.1971580817051537,6.811508976403152,12.116504854368928,0.815425393910631,9.381443298969073,58.333333333333336,96.83333333333334,65.0,2890.0,4937,27.144742630884288,2024-06-30,2024-06-30,5.5,5.5,25.3,5.5,5.5,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
5.5
(26.3>
5.4
实PER
高值平均
6.3
安值平均
4.3
PBR
0.72
株佰(5/27)
2
2746
1万体
最低購人额
24
12.3
27万4600m
连大特
3020
去小
小",4516.png,0.9876543209876544,0.5839907508161044,0.6404184894850216,0.7039872434174976,小売業,0.0,3.0,5.5,0.7238818850717654
