quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2024Q2_PRE_ALIGNED,38,1921.T,巴コーポレーション,建設業,0.9118528939323282,88.25757575757575,23.478260869565215,10.6332826725687,17.997097242380256,0.8840548101319445,14.090909090909086,75.0,100.0,75.0,854.0,6276,80.93220338983052,2024-06-30,2024-06-30,2.4,2.4,25.3,2.4,2.4,medium,medium,low,low,low,"766
株伍指标
予想PER
（倍）
<25.3>
2.4
(26.3>
11.0
实PER
高值平均
8.2
安值平均
5.1
PBR
0-62
株佰(5/27)
5
790P
最低購人额
24
6.0
7万9000P
速強特
1921
建",4116.png,1.0,0.5614050598476604,0.921331776998068,0.8212447104957326,建設業,0.0,3.0,2.4,0.9118528939323282
2024Q2_PRE_ALIGNED,283,9028.T,ゼロ,陸運業,0.8219343385667652,54.86661860129776,14.316125598722728,7.93284003448732,13.589274832419251,0.776453129550165,27.037037037037038,66.66666666666666,100.0,45.0,1852.0,5080,41.37404580152673,2024-06-30,2024-06-30,7.5,4.0,4.0,4.0,4.0,medium,medium,low,low,low,"186-4
株伍指标
予想PER
（倍）
<24.6>
7.5
<25.6>
7.0
实PER
高值平均
7.8
安值平均
5.0
PBR
0-84
株佰(5/27)
17999
最低購人额
24
17万99009
9028",7432.png,1.0,0.3265369967355822,0.8490053130065954,0.7048475043858675,陸運業,0.0,3.0,7.5,0.8219343385667652
2024Q2_PRE_ALIGNED,736,2108.T,日本甜菜製糖,食料品,0.7059927250116587,36.3833243096914,28.389398572884804,8.737032362788955,19.0061475409836,0.581235999480912,21.986800972559916,50.0,87.49565821465787,55.00000000000001,2321.0,6276,25.93597395550733,2024-06-30,2024-06-30,4.1,4.1,25.3,4.1,4.1,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<25.3>
4.1
(26.3>
19.0
实PER
高值平均
15.5
安值平均
14.1
PBR
0-35
株倡(5/27)
5
万群
1969
最低購人额
24
2.6
19万6900P9
2108
食",4167.png,1.0,0.5725244831338411,0.71813090426595,0.7118893038129288,食料品,0.0,3.0,4.1,0.7059927250116587
2024Q2_PRE_ALIGNED,302,6230.T,ＳＡＮＥＩ,機械,0.8170591947769316,48.09286898839138,8.373786407766982,11.931577283158678,26.48221343873518,0.8812136247493977,20.104166666666668,58.333333333333336,89.56870611835507,50.0,2262.5,1271,49.58677685950412,2024-06-30,2024-06-30,6.7,6.7,25.3,6.7,6.7,medium,medium,low,low,low,"4800
株伍指标
予想PER
（倍）
<25.3>
6.7
(26.3>
5.9
实PER
高值平均
9.6
安值平均
6.9
PBR
0.71
9
株倡(5/27)
万确
4090m
最低購人额
24
10.8
40万9000P
6230
还向特",6069.png,0.958139534883721,0.5881596844396082,0.8431756956318979,0.7739536538162599,機械,0.0,3.0,6.7,0.8170591947769316
2024Q2_PRE_ALIGNED,1402,3300.T,アンビション ＤＸ ホールディングス,不動産業,0.572037053733354,121.41119221411194,104.49438202247192,14.765330872325372,21.315192743764165,0.5479213059658437,23.755868544600943,75.0,100.0,70.0,1007.0,2821,10.295728368017532,2024-06-30,2024-06-30,5.3,5.3,24.6,5.3,5.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.6>
5.3
<25.6>
4.5
实PER
高值平均
8.1
安值平均
4.6
PBR
1.14
株佰(5/27)
6
920m
最低購人额
24
9万2000F
3300
宋",4673.png,0.94921875,0.4140914036996735,0.5468458173258421,0.5756281061564996,不動産業,0.0,3.0,5.3,0.572037053733354
2024Q2_PRE_ALIGNED,1699,6557.T,ＡＩＡＩグループ,サービス業,0.5159787657391576,270.50359712230215,198.55072463768116,20.72170623160209,47.910295616717626,0.5609833538728837,32.38095238095238,66.66666666666666,99.35691318327974,100.0,541.5,2055,26.963657678780773,2024-06-30,2024-06-30,8.1,8.1,25.3,8.1,8.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.1
(26.3>
6.5
实PER
高值平均
13.9
安值平均
5.8
PBR
1.86
株佰(5/27)
2
10429
最低購人额
24
23.1
10万4200m
6557",6280.png,0.9322200392927308,0.6071749183895538,0.4241930114809797,0.5867906643201349,サービス業,0.0,3.0,8.1,0.5159787657391576
2024Q2_PRE_ALIGNED,328,2805.T,ヱスビー食品,食料品,0.8091782268511322,32.97872340425532,12.485939257592804,3.797720843153268,5.923344947735187,0.9227377018979572,10.282258064516125,83.33333333333334,98.0392156862745,95.0,2270.0,6276,27.34922861150071,2024-06-30,2024-06-30,8.0,8.0,25.3,8.0,8.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
8'8
(26.3>
8.5
实PER
高值平均
8'6
安值平均
7.9
PBR
0.75
幅(5/27)
4500F
万群
最低購人额
24
9.9
45万門
速度特
2805
食",4435.png,0.9233870967741936,0.6006256800870511,0.6757478514800915,0.7366957364186153,食料品,0.0,3.0,8.0,0.8091782268511322
2024Q2_PRE_ALIGNED,1471,5071.T,ヴィス,サービス業,0.5582357635110627,51.388888888888886,20.552995391705075,9.62680469632447,14.216634429400376,0.5743045080261426,23.918575063613233,50.0,98.34586466165413,55.00000000000001,1028.0,1456,20.23391812865498,2024-06-30,2024-06-30,8.6,8.6,25.3,8.6,8.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.6
(26.3>
7.9
实PER
高值平均
10.7
安值平均
6.3
PBR
1.54
株倡(5/27)
1085F
E
最低購人额
241
18.3
10万8500m
5071
建",5628.png,0.9194499017681728,0.6128128400435255,0.4830448468832581,0.6132265246903985,サービス業,0.0,3.0,8.6,0.5582357635110627
2024Q2_PRE_ALIGNED,205,3143.T,オーウイル,卸売業,0.8444124876936631,41.39611235274556,8.603490944441772,7.850338337554014,11.496594487404344,0.8758722473530944,23.033706940510168,66.66666666666666,97.59103983390231,45.0,573.3333129882812,4257,32.818531235354655,2024-06-30,2024-06-30,7.0,7.0,25.3,7.0,7.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
7.0
(26.3>
6.5
实PER
高宿平均
6.7
安值平均
5.2
PBR
1.11
株倡(5/27)
1627P
最低購人额
21
16.1
16万27009
3143
特
卸",4593.png,0.913793103448276,0.5821341131664852,0.8398405598365571,0.774646187774348,卸売業,0.0,3.0,7.0,0.8444124876936631
2024Q2_PRE_ALIGNED,1137,4972.T,綜研化学,化学,0.6215593035908596,78.83211678832116,17.05255420801175,13.28312982310456,23.27376116978066,0.5413312598555067,37.5,58.333333333333336,94.79166666666666,50.0,1359.5,6197,48.7417943107221,2024-06-30,2024-06-30,8.4,8.4,25.3,8.4,8.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.4
(26.3>
7.7
实PER
高值平均
10.5
安值平均
7.0
PBR
0-69
株佰(5/27)
27369
最低購人额
24
8.4
27万3600P
4972
化",5587.png,0.9121951219512195,0.6076373775843308,0.5357100108813928,0.6432684167573449,化学,0.0,3.0,8.4,0.6215593035908596
