quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q3_PRE_ALIGNED,812,7490.T,日新商事,卸売業,0.6760233603482839,25.601750547045942,34.90011750881317,9.30359288120593,21.826809015421112,0.3997133479385302,10.065645514223199,50.0,100.0,100.0,1015.0,6262,11.293859649122815,2025-06-30,2025-06-30,2.0,2.0,26.3,2.0,2.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
2.0
<27.3>
14.8
实PER
高值平均
21.8
安值平均
19.8
PBR
0-29
株幅(5/28)
6
万补
997A
最低購人额
25
2.7
9万9700P9
速速の特
7490
卸
K",2908.png,1.0,0.6048031183932348,0.6273802837352407,中間型,卸売業,0.0,3.0,2.0,0.6760233603482839
2025Q3_PRE_ALIGNED,316,1718.T,美樹工業,建設業,0.8065509540574413,43.292682926829265,29.120879120879128,16.998896250260387,34.244080145719494,0.6166515362963614,13.988095238095234,75.0,100.0,45.0,6620.0,5539,33.46774193548387,2025-06-30,2025-06-30,4.9,4.9,25.12,4.9,4.9,medium,medium,low,low,low,"5730布E校
株伍指标
予想PER
（倍）
<25.12>
4.9
(26.12>
4.7
实PER
高值平均
7.1
安值平均
5.9
PBR
0-38
株福(5/28)
5
5590m
最低購人额
25
55万9000P
1718
建",104.png,1.0,0.4088266384778013,0.8383423852889451,中間型,建設業,0.0,3.0,4.9,0.8065509540574413
2025Q3_PRE_ALIGNED,1424,7509.T,アイエーグループ,小売業,0.553619210503073,4.964539007092195,13.496932515337434,7.892187711306425,15.050167224080258,0.4403859294646595,15.492957746478876,58.333333333333336,100.0,95.0,3540.0,6535,0.9985734664764712,2025-06-30,2025-06-30,4.5,4.5,26.3,4.5,4.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
4.5
<27.3>
4.3
实PER
高值平均
4.5
安值平均
3.9
PBR
0-33
株福(5/28)
7
确
3520m
最低購人额
25
8.3
35万2000m
7509
特",2917.png,0.9969325153374232,0.6136165433403806,0.4603924767984098,中間型,小売業,0.0,3.0,4.5,0.553619210503073
2025Q3_PRE_ALIGNED,447,8041.T,ＯＵＧホールディングス,卸売業,0.7705806406892335,47.99703264094954,27.47603833865815,11.546638810883437,19.94058670627552,0.7919638392259647,16.691957511380885,58.333333333333336,98.39704069050555,100.0,3470.0,6470,26.96670325649468,2025-06-30,2025-06-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"3385栋E楼
株伍指标
予想PER
（倍）
<26.3>
5.1
<27.3>
5.0
实PER
高值平均
4.4
安值平均
3.4
PBR
0.47
株倡(5/28)
3120m
最低購人额
25
13.6
31万2000m
他速大特
8041
卸
押色",3217.png,0.9757785467128028,0.6161271141649048,0.7329968832558362,中間型,卸売業,0.0,3.0,5.1,0.7705806406892335
2025Q3_PRE_ALIGNED,1050,9776.T,札幌臨床検査センター,サービス業,0.6285111823783072,4.299998819460016,5.460058214824937,7.797997337881885,21.171165853423517,0.5638084733655455,12.0,75.0,77.43132868119362,80.0,172802272.0,6527,2.1021034080288548,2025-06-30,2025-06-30,6.3,6.3,26.3,6.3,6.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
6.3
<27.3>
6.0
实PER
高值平均
9.1
安值平均
7.0
PBR
0.28
株福(5/28)
1005F
最低購人额
25
4.2
10万500P
9776
仲",3858.png,0.9681647940074908,0.6214719873150106,0.5773194707488348,中間型,サービス業,0.0,3.0,6.3,0.6285111823783072
2025Q3_PRE_ALIGNED,59,3495.T,香陵住販,不動産業,0.9048296761224583,63.52941176470588,36.348773841961844,14.106569221460852,24.524456521739136,0.7317585501314781,12.364273204903675,66.66666666666666,87.63572679509633,90.0,2223.0,1828,49.6969696969697,2025-06-30,2025-06-30,5.4,5.4,25.9,5.4,5.4,medium,medium,low,low,low,"株伍指标
1951ER
予想PER
（倍）
<25.9>
5.4
<26.9>
6.8
实PER
高值平均
6.4
安值平均
4.5
PBR
68-0
株倡(5/28)
19349
最低購人额
25
19万3400P9
3495
宋",920.png,0.9586466165413534,0.4823070824524312,0.9241913298276134,業績急伸型,不動産業,0.0,3.0,5.4,0.9048296761224583
2025Q3_PRE_ALIGNED,1129,6797.T,名古屋電機工業,電気機器,0.6115987323954685,15.0390625,4.71111111111111,12.07717349493968,26.120218579234965,0.7317799800093102,14.745762711864408,58.333333333333336,99.83050847457628,45.0,1105.0,5377,11.278952668680777,2025-06-30,2025-06-30,7.4,7.4,26.3,7.4,7.4,medium,medium,low,low,low,"187
株伍指标
正格
予想PER
（倍）
<26.3>
7.4
<27.3>
7.0
实PER
高值平均
6.8
安值平均
5.1
PBR
0-58
株倡(5/28)
3
1100m
最低購人额
25
10.2
11万月
6797",2518.png,0.9427312775330396,0.6238041754756871,0.5160070988313398,中間型,電気機器,0.0,3.0,7.4,0.6115987323954685
2025Q3_PRE_ALIGNED,434,9445.T,フォーバルテレコム,情報・通信業,0.7730396990082097,13.146551724137922,12.419700214132767,8.968393690357157,16.995073891625623,0.5519317811662844,15.145228215767636,66.66666666666666,99.43181818181817,60.0,520.0,6273,16.59192825112108,2025-06-30,2025-06-30,9.1,9.1,26.3,9.1,9.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
9.1
<27.3>
8.4
实PER
高值平均
12.3
安值平均
10.1
PBR
2.52
株倡（5/28)
2
499m
拮器线
最低購人额
25
23.5
4万9900F
9445
情",3727.png,0.9396984924623116,0.6432148520084567,0.7493071281512629,中間型,情報・通信業,0.0,3.0,9.1,0.7730396990082097
2025Q3_PRE_ALIGNED,1634,9361.T,伏木海陸運送,倉庫・運輸関連業,0.5119125058835499,3.424657534246567,7.092198581560294,8.105161497339907,14.177040110650063,0.42892964312466975,12.98472385428907,58.333333333333336,83.13313313313313,35.0,1651.0,6276,-1.9013666072489557,2025-06-30,2025-06-30,6.1,6.1,25.6,6.1,6.1,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.6>
6.1
<26.6>
5.3
实PER
高值平均
8.9
安值平均
6.5
PBR
0-37
2
株福(5/28)
万补
1651F
最低購人额
25
16万51009
9361",3682.png,0.9375,0.4516120507399577,0.4578976979248537,中間型,倉庫・運輸関連業,0.0,3.0,6.1,0.5119125058835499
2025Q3_PRE_ALIGNED,7,7419.T,ノジマ,小売業,0.9457921661861068,114.68401486988849,36.14931564239478,15.050786952978578,26.194265722633546,0.9060313839466264,12.704915849152009,91.66666666666666,99.56896551724138,55.00000000000001,1050.0,6533,99.61977186311788,2025-06-30,2025-06-30,7.5,7.5,26.3,7.5,7.5,medium,medium,low,low,low,"3170布ER
株伍指标
予想PER
（倍）
<26.3>
7.5
<27.3>
7.3
实PER
高值平均
7.9
安值平均
5.1
PBR
1.30
株倡(5/28)
2
27539
最低購人额
25
17.2
27万53009
7419
证23特
小",2864.png,0.9325153374233128,0.6223110465116279,0.935193316538896,業績急伸型,小売業,0.0,3.0,7.5,0.9457921661861068
