date,ticker,action,price,shares,reason,nikkei_phase
2025-10-15,2975.T,BUY,1125.635,100,q3_post_high_vol_entry,high_vol
2025-10-15,7235.T,BUY,1240.33,100,q3_post_high_vol_entry,high_vol
2025-10-15,3449.T,BUY,1614.8649999999998,100,q3_post_high_vol_entry,high_vol
2025-10-15,1861.T,BUY,1313.4099999999999,100,q3_post_high_vol_entry,high_vol
2025-10-15,6488.T,BUY,939.8899999999999,100,q3_post_high_vol_entry,high_vol
2025-10-15,6091.T,BUY,842.4499999999999,200,q3_post_high_vol_entry,high_vol
2025-10-15,8550.T,BUY,476.0,400,q3_post_high_vol_entry,high_vol
2025-10-15,3277.T,BUY,1316.455,100,q3_post_high_vol_entry,high_vol
2025-10-15,1815.T,BUY,3471.2999999999997,100,q3_post_high_vol_entry,high_vol
2025-10-15,1847.T,BUY,3565.0,100,q3_post_high_vol_entry,high_vol
2025-10-15,2415.T,BUY,1928.4999999999998,200,q3_post_high_vol_entry,high_vol
2025-10-15,3467.T,BUY,2219.0,300,q3_post_high_vol_entry,high_vol
2025-10-16,3467.T,SELL,2274.0,300,sell_signal,high_vol
2025-10-16,8336.T,BUY,3963.575,200,q3_post_high_vol_entry,high_vol
2025-10-20,6091.T,SELL,844.0,200,sell_signal,high_vol
2025-10-20,1847.T,SELL,3680.0,100,sell_signal,high_vol
2025-10-22,2975.T,SELL,1189.0,100,sell_signal,surge
2025-10-22,7235.T,SELL,1256.0,100,sell_signal,surge
2025-10-22,3449.T,SELL,1677.0,100,sell_signal,surge
2025-10-22,1861.T,SELL,1385.0,100,sell_signal,surge
2025-10-22,6488.T,SELL,980.0,100,sell_signal,surge
2025-10-22,8550.T,SELL,507.0,400,sell_signal,surge
2025-10-22,3277.T,SELL,1372.0,100,sell_signal,surge
2025-10-22,1815.T,SELL,3665.0,100,sell_signal,surge
2025-10-22,2415.T,SELL,1986.0,200,sell_signal,surge
2025-10-22,8336.T,SELL,4025.0,200,sell_signal,surge
2025-10-23,7419.T,BUY,1324.5749999999998,100,q3_post_high_vol_entry,high_vol
2025-10-23,1861.T,BUY,1405.7749999999999,100,q3_post_high_vol_entry,high_vol
2025-10-23,3277.T,BUY,1392.58,200,q3_post_high_vol_entry,high_vol
2025-10-23,8600.T,BUY,689.185,500,q3_post_high_vol_entry,high_vol
2025-10-27,8600.T,SELL,700.0,500,sell_signal,high_vol
2025-10-28,7419.T,SELL,1330.0,100,sell_signal,surge
2025-10-28,1861.T,SELL,1375.0,100,sell_signal,surge
2025-10-28,3277.T,SELL,1368.0,200,sell_signal,surge
2025-11-06,3236.T,BUY,276.08,200,q3_post_high_vol_entry,high_vol
2025-11-06,3671.T,BUY,395.84999999999997,100,q3_post_high_vol_entry,high_vol
2025-11-06,2286.T,BUY,719.6349999999999,100,q3_post_high_vol_entry,high_vol
2025-11-06,6343.T,BUY,147.17499999999998,500,q3_post_high_vol_entry,high_vol
2025-11-06,8399.T,BUY,1523.5149999999999,100,q3_post_high_vol_entry,high_vol
2025-11-06,3477.T,BUY,891.0,200,q3_post_high_vol_entry,high_vol
2025-11-06,4430.T,BUY,1745.7999999999997,100,q3_post_high_vol_entry,high_vol
2025-11-06,3513.T,BUY,2132.0,100,q3_post_high_vol_entry,high_vol
2025-11-06,6376.T,BUY,1510.32,200,q3_post_high_vol_entry,high_vol
2025-11-06,8070.T,BUY,951.055,400,q3_post_high_vol_entry,high_vol
2025-11-06,7525.T,BUY,3709.825,100,q3_post_high_vol_entry,high_vol
2025-11-06,1443.T,BUY,236.49499999999998,4600,q3_post_high_vol_entry,high_vol
2025-11-10,3671.T,SELL,394.0,100,pre_earnings_exit,high_vol
2025-11-10,8399.T,SELL,1543.0,100,pre_earnings_exit,high_vol
2025-11-10,6376.T,SELL,1513.0,200,sell_signal,high_vol
2025-11-10,8070.T,SELL,945.0,400,sell_signal,high_vol
2025-11-10,1443.T,SELL,240.0,4600,sell_signal,high_vol
2025-11-10,6648.T,BUY,1814.82,100,q3_post_high_vol_entry,high_vol
2025-11-10,2970.T,BUY,1186.5349999999999,100,q3_post_high_vol_entry,high_vol
2025-11-10,1960.T,BUY,1420.9999999999998,100,q3_post_high_vol_entry,high_vol
2025-11-10,1850.T,BUY,609.0,500,q3_post_high_vol_entry,high_vol
2025-11-10,8368.T,BUY,965.2649999999999,300,q3_post_high_vol_entry,high_vol
2025-11-10,6702.T,BUY,4061.0149999999994,100,q3_post_high_vol_entry,high_vol
2025-11-11,7525.T,SELL,3675.0,100,pre_earnings_exit,high_vol
2025-11-11,6648.T,SELL,1790.0,100,sell_signal,high_vol
2025-11-11,2970.T,SELL,1104.0,100,stop_loss,high_vol
2025-11-11,1960.T,SELL,1437.0,100,sell_signal,high_vol
2025-11-11,8368.T,SELL,955.0,300,sell_signal,high_vol
2025-11-11,8285.T,BUY,524.0,100,q3_post_high_vol_entry,high_vol
2025-11-11,5644.T,BUY,4237.625,100,q3_post_high_vol_entry,high_vol
2025-11-12,3477.T,SELL,861.0,200,pre_earnings_exit,high_vol
2025-11-12,4430.T,SELL,1729.0,100,sell_signal,high_vol
2025-11-12,5644.T,SELL,4545.0,100,sell_signal,high_vol
2025-11-12,6809.T,BUY,1731.59,100,q3_post_high_vol_entry,high_vol
2025-11-13,2286.T,SELL,723.0,100,pre_earnings_exit,high_vol
2025-11-13,6343.T,SELL,156.0,500,pre_earnings_exit,high_vol
