date,ticker,action,price,shares,reason,nikkei_phase
2025-10-07,3935.T,BUY,1080.0,2700,condition2_entry,normal
2025-10-08,3935.T,SELL,1118.0,2700,sell_signal,normal
2025-10-08,2975.T,BUY,1229.165,2500,condition2_entry,normal
2025-10-10,2975.T,SELL,1125.0,2500,stop_loss,normal
2025-10-14,3922.T,BUY,2933.35,900,condition2_entry,normal
2025-10-15,3922.T,SELL,2984.0,900,sell_signal,high_vol
2025-10-15,7110.T,BUY,2057.4049999999997,400,q3_post_high_vol_entry,high_vol
2025-10-15,5971.T,BUY,6970.0,200,q3_post_high_vol_entry,high_vol
2025-10-16,8336.T,BUY,3963.575,100,q3_post_high_vol_entry,high_vol
2025-10-22,7110.T,SELL,2173.0,400,sell_signal,normal
2025-10-22,5971.T,SELL,6980.0,200,sell_signal,normal
2025-10-22,6331.T,BUY,3055.1499999999996,400,condition2_entry,normal
2025-10-22,8345.T,BUY,4024.4749999999995,300,condition2_entry,normal
2025-10-24,6331.T,SELL,3315.0,400,take_profit,high_vol
2025-10-27,8336.T,SELL,4105.0,100,sell_signal,high_vol
2025-10-27,8345.T,SELL,4035.0,300,sell_signal,high_vol
2025-10-28,9691.T,BUY,4547.2,100,condition2_entry,normal
2025-10-29,9691.T,SELL,4215.0,100,stop_loss,normal
2025-10-29,6331.T,BUY,3308.8999999999996,300,condition2_entry,normal
2025-10-29,7191.T,BUY,1083.0049999999999,1800,condition2_entry,normal
2025-10-30,6331.T,SELL,3110.0,300,pre_earnings_exit,normal
2025-10-30,7191.T,SELL,1073.0,1800,sell_signal,normal
2025-10-30,4221.T,BUY,5491.15,200,condition2_entry,normal
2025-10-31,4221.T,SELL,4970.0,200,stop_loss,normal
2025-10-31,6331.T,BUY,3242.9249999999997,200,condition2_entry,normal
2025-11-04,6331.T,SELL,3480.0,200,sell_signal,normal
2025-11-06,1961.T,BUY,5470.849999999999,100,q3_post_high_vol_entry,high_vol
2025-11-06,8393.T,BUY,4694.375,200,q3_post_high_vol_entry,high_vol
2025-11-07,8393.T,SELL,5100.0,200,take_profit,high_vol
2025-11-07,1980.T,BUY,2320.966749267578,200,q3_post_high_vol_entry,high_vol
2025-11-07,8336.T,BUY,4247.775,400,q3_post_high_vol_entry,high_vol
2025-11-10,1980.T,SELL,2256.666748046875,200,sell_signal,high_vol
2025-11-10,8336.T,SELL,4400.0,400,sell_signal,high_vol
2025-11-10,2970.T,BUY,1186.5349999999999,600,q3_post_high_vol_entry,high_vol
2025-11-10,1736.T,BUY,2003.61,400,q3_post_high_vol_entry,high_vol
2025-11-11,2970.T,SELL,1104.0,600,stop_loss,high_vol
2025-11-11,1736.T,SELL,2094.0,400,sell_signal,high_vol
2025-11-12,1384.T,BUY,2931.0,100,q3_post_high_vol_entry,high_vol
2025-11-12,7242.T,BUY,4125.974999999999,500,q3_post_high_vol_entry,high_vol
2025-11-13,1961.T,SELL,5550.0,100,pre_earnings_exit,high_vol
2025-11-13,1384.T,SELL,2982.0,100,sell_signal,high_vol
2025-11-13,7242.T,SELL,4720.0,500,take_profit,high_vol
2025-11-13,1815.T,BUY,3953.4249999999997,800,q3_post_high_vol_entry,high_vol
2025-11-14,1815.T,SELL,3970.0,800,sell_signal,high_vol
2025-11-14,8393.T,BUY,5247.549999999999,100,q3_post_high_vol_entry,high_vol
2025-11-14,8345.T,BUY,4313.75,100,q3_post_high_vol_entry,high_vol
2025-11-17,8345.T,SELL,4620.0,100,sell_signal,high_vol
2025-11-17,1893.T,BUY,1566.1449999999998,300,q3_post_high_vol_entry,high_vol
2025-11-17,6743.T,BUY,735.8749999999999,1600,q3_post_high_vol_entry,high_vol
2025-11-18,8393.T,SELL,4980.0,100,stop_loss,normal
