date,ticker,action,price,shares,reason,nikkei_phase
2025-07-01,1938.T,BUY,1869.6299999999999,100,condition2_entry,uptrend
2025-07-01,6644.T,BUY,973.3849999999999,200,condition2_entry,uptrend
2025-07-01,1980.T,BUY,1503.8916253662107,200,condition2_entry,uptrend
2025-07-01,5576.T,BUY,2929.0,100,condition2_entry,uptrend
2025-07-01,2981.T,BUY,1710.2749999999999,200,condition2_entry,uptrend
2025-07-01,9409.T,BUY,2835.91,100,condition2_entry,uptrend
2025-07-02,6040.T,BUY,521.7099999999999,100,q3_post_high_vol_entry,settling
2025-07-02,1810.T,BUY,1151.01,200,q3_post_high_vol_entry,settling
2025-07-03,2981.T,SELL,1664.0,200,sell_signal,uptrend
2025-07-03,9409.T,SELL,2671.0,100,stop_loss,uptrend
2025-07-03,6040.T,SELL,530.0,100,sell_signal,uptrend
2025-07-03,1810.T,SELL,1149.0,200,sell_signal,uptrend
2025-07-03,9768.T,BUY,3136.35,600,condition2_entry,uptrend
2025-07-11,1980.T,SELL,1443.3333740234375,200,sell_signal,uptrend
2025-07-11,5576.T,SELL,2922.0,100,sell_signal,uptrend
2025-07-14,1997.T,BUY,2867.3749999999995,100,breakout_1p5_entry,stable
2025-07-25,6644.T,SELL,1059.0,200,take_profit,normal
2025-07-25,1723.T,BUY,4831.4,100,condition2_entry,normal
2025-07-28,1723.T,SELL,4810.0,100,sell_signal,normal
2025-07-28,3184.T,BUY,4059.9999999999995,100,condition2_entry,normal
2025-07-29,3184.T,SELL,4160.0,100,sell_signal,high_vol
2025-07-30,9768.T,SELL,3240.0,600,sell_signal,high_vol
2025-07-30,1934.T,BUY,2449.1949999999997,1000,q3_post_high_vol_entry,high_vol
2025-07-31,1934.T,SELL,2476.0,1000,sell_signal,high_vol
2025-07-31,7419.T,BUY,1121.6666259765625,200,q3_post_high_vol_entry,high_vol
2025-07-31,4709.T,BUY,2455.285,100,q3_post_high_vol_entry,high_vol
2025-07-31,9449.T,BUY,3739.2599999999998,100,q3_post_high_vol_entry,high_vol
2025-08-01,1938.T,SELL,2029.0,100,take_profit,high_vol
2025-08-01,7419.T,SELL,1196.6666259765625,200,sell_signal,high_vol
2025-08-01,4709.T,SELL,2505.0,100,sell_signal,high_vol
2025-08-01,1967.T,BUY,1846.2849999999999,600,q3_post_high_vol_entry,high_vol
2025-08-01,6333.T,BUY,3430.7,300,q3_post_high_vol_entry,high_vol
2025-08-04,1967.T,SELL,1875.0,600,sell_signal,high_vol
2025-08-05,5930.T,BUY,2565.9199999999996,100,q3_post_high_vol_entry,high_vol
2025-08-05,6644.T,BUY,1056.0,300,q3_post_high_vol_entry,high_vol
2025-08-05,1799.T,BUY,3176.95,200,q3_post_high_vol_entry,high_vol
2025-08-06,6333.T,SELL,3300.0,300,pre_earnings_exit,settling
2025-08-06,5930.T,SELL,2684.0,100,sell_signal,settling
2025-08-06,6644.T,SELL,1114.0,300,sell_signal,settling
2025-08-06,1799.T,SELL,3440.0,200,take_profit,settling
2025-08-06,2216.T,BUY,2032.0299999999997,100,q3_post_high_vol_entry,settling
2025-08-06,1975.T,BUY,2819.6699999999996,100,q3_post_high_vol_entry,settling
2025-08-06,9409.T,BUY,3019.6249999999995,300,q3_post_high_vol_entry,settling
2025-08-07,9449.T,SELL,3958.0,100,sell_signal,uptrend
2025-08-07,2216.T,SELL,1985.0,100,sell_signal,uptrend
2025-08-07,1975.T,SELL,3010.0,100,sell_signal,uptrend
2025-08-07,9409.T,SELL,2939.0,300,sell_signal,uptrend
2025-08-07,7914.T,BUY,1465.6599999999999,900,condition2_entry,uptrend
2025-08-08,7914.T,SELL,1499.0,900,sell_signal,uptrend
2025-08-08,1885.T,BUY,2116.2749999999996,100,condition2_entry,uptrend
2025-08-08,7419.T,BUY,1145.258374633789,200,condition2_entry,uptrend
2025-08-08,1980.T,BUY,1718.7333746337888,100,condition2_entry,uptrend
2025-08-08,4619.T,BUY,2128.455,100,condition2_entry,uptrend
2025-08-08,6332.T,BUY,2430.9249999999997,100,condition2_entry,uptrend
2025-08-08,6554.T,BUY,1187.55,700,condition2_entry,uptrend
2025-08-08,8850.T,BUY,4932.9,200,condition2_entry,uptrend
2025-08-12,1885.T,SELL,2074.0,100,sell_signal,uptrend
2025-08-12,1980.T,SELL,1893.3333740234373,100,take_profit,uptrend
2025-08-12,4619.T,SELL,2093.0,100,sell_signal,uptrend
2025-08-12,6332.T,SELL,2620.0,100,sell_signal,uptrend
2025-08-12,6554.T,SELL,1119.0,700,stop_loss,uptrend
2025-08-12,8850.T,SELL,4895.0,200,sell_signal,uptrend
2025-08-12,2981.T,BUY,1999.0,200,condition2_entry,uptrend
2025-08-12,6540.T,BUY,1910.0,200,condition2_entry,uptrend
2025-08-12,3683.T,BUY,1333.7099999999998,300,condition2_entry,uptrend
2025-08-12,4507.T,BUY,2678.5849999999996,500,condition2_entry,uptrend
2025-08-13,2981.T,SELL,2285.0,200,take_profit,uptrend
2025-08-13,6540.T,SELL,1870.0,200,sell_signal,uptrend
2025-08-13,3683.T,SELL,1452.0,300,take_profit,uptrend
2025-08-14,6644.T,BUY,1157.1,1200,condition2_entry,normal
2025-08-15,4507.T,SELL,2626.5,500,sell_signal,overheated_range
