date,ticker,action,price,shares,reason,nikkei_phase
2025-04-01,1921.T,BUY,1206.95,400,q2_defensive_entry,crash
2025-04-01,9467.T,BUY,1435.0,300,q2_defensive_entry,crash
2025-04-01,5989.T,BUY,1143.32,400,q2_defensive_entry,crash
2025-04-01,9651.T,BUY,1586.0,300,q2_defensive_entry,crash
2025-04-01,1418.T,BUY,447.43,1100,q2_defensive_entry,crash
2025-04-01,1828.T,BUY,2128.07,200,q2_defensive_entry,crash
2025-04-01,3930.T,BUY,1382.69,100,q2_defensive_entry,crash
2025-04-02,1921.T,SELL,1174.04,400,crash_early_exit,crash
2025-04-02,9467.T,SELL,1352.3999999999999,300,crash_early_exit,crash
2025-04-02,5989.T,SELL,1161.0,400,sell_signal,crash
2025-04-02,9651.T,SELL,1520.0,300,stop_loss,crash
2025-04-02,1828.T,SELL,2026.6399999999999,200,crash_early_exit,crash
2025-04-03,1418.T,SELL,436.09999999999997,1100,crash_early_exit,crash
2025-04-03,3930.T,SELL,1342.6,100,crash_early_exit,crash
2025-04-09,3989.T,BUY,1008.0,400,q2_defensive_entry,crash
2025-04-09,9467.T,BUY,1307.95,300,q2_defensive_entry,crash
2025-04-09,4931.T,BUY,2285.63,200,q2_defensive_entry,crash
2025-04-10,9467.T,SELL,1385.0,300,take_profit,crash
2025-04-11,3989.T,SELL,1009.0,400,crash_early_exit,crash
2025-04-11,4931.T,SELL,2314.7599999999998,200,crash_early_exit,crash
2025-04-11,3930.T,BUY,1284.72,300,q2_defensive_entry,crash
2025-04-11,9790.T,BUY,3282.5,100,q2_defensive_entry,crash
2025-04-11,3916.T,BUY,1163.52,400,q2_defensive_entry,crash
2025-04-14,9790.T,SELL,3345.0,100,sell_signal,crash
2025-04-15,3916.T,SELL,1197.0,400,sell_signal,capitulation_end
2025-04-16,3930.T,SELL,1257.34,300,crash_early_exit,crash
2025-04-16,1942.T,BUY,2671.955,100,q2_defensive_entry,crash
2025-04-17,1942.T,SELL,2677.5,100,sell_signal,capitulation_end
2025-04-18,4393.T,BUY,8938.5,100,q2_defensive_entry,crash
2025-04-18,3763.T,BUY,1002.0,400,q2_defensive_entry,crash
2025-04-18,1418.T,BUY,383.8,1300,q2_defensive_entry,crash
2025-04-18,9404.T,BUY,3208.0,100,q2_defensive_entry,crash
2025-04-18,1942.T,BUY,2704.275,100,q2_defensive_entry,crash
2025-04-18,4931.T,BUY,2336.0,200,q2_defensive_entry,crash
2025-04-21,1418.T,SELL,371.42,1300,crash_early_exit,crash
2025-04-21,9404.T,SELL,3401.0,100,take_profit,crash
2025-04-22,4393.T,SELL,8878.8,100,crash_early_exit,crash
2025-04-22,3763.T,SELL,1057.0,400,take_profit,crash
2025-04-22,4931.T,SELL,2468.0,200,take_profit,crash
2025-04-24,1942.T,SELL,2734.0,100,sell_signal,downtrend
2025-04-28,1921.T,BUY,1452.465,300,q3_post_high_vol_entry,settling
2025-04-28,3635.T,BUY,2367.4874999999997,200,q3_post_high_vol_entry,settling
2025-04-30,3635.T,SELL,2448.0,200,sell_signal,normal
2025-05-08,1921.T,SELL,1371.0,300,stop_loss,normal
2025-05-16,3989.T,BUY,1153.0,400,condition2_entry,normal
2025-05-21,3989.T,SELL,1055.0,400,stop_loss,uptrend
2025-05-30,3930.T,BUY,1489.0049999999999,300,condition2_entry,uptrend
2025-05-30,4709.T,BUY,2206.6099999999997,200,condition2_entry,uptrend
2025-06-06,3930.T,SELL,1629.0,300,take_profit,normal
2025-06-27,4709.T,SELL,2351.0,200,pre_earnings_exit,stable
2025-06-30,9412.T,BUY,1458.0,300,condition2_entry,uptrend
2025-06-30,9412.T,SELL,1446.0,300,end_of_backtest,uptrend
