date,ticker,action,price,shares,reason,nikkei_phase
2026-01-05,8600.T,BUY,795.7599999999999,100,breakout_1p5_entry,stable
2026-01-05,6343.T,BUY,167.475,900,breakout_1p5_entry,stable
2026-01-05,3289.T,BUY,1450.435,100,breakout_1p5_entry,stable
2026-01-05,6379.T,BUY,2469.495,100,breakout_1p5_entry,stable
2026-01-05,4043.T,BUY,4184.844999999999,100,breakout_1p5_entry,stable
2026-01-05,7246.T,BUY,825.0,500,breakout_1p5_entry,stable
2026-01-05,5697.T,BUY,754.0,600,breakout_1p5_entry,stable
2026-01-06,7102.T,BUY,3856.9999999999995,100,condition2_entry,normal
2026-01-06,8387.T,BUY,1825.985,300,condition2_entry,normal
2026-01-09,7722.T,BUY,967.295,100,condition2_entry,normal
2026-01-15,7722.T,SELL,1047.0,100,take_profit,normal
2026-01-16,8600.T,SELL,868.0,100,take_profit,normal
2026-01-16,5697.T,SELL,835.0,600,take_profit,normal
2026-01-16,8387.T,SELL,1978.0,300,take_profit,normal
2026-01-16,5105.T,BUY,4562.424999999999,200,condition2_entry,normal
2026-01-19,6343.T,SELL,178.0,900,sell_signal,surge
2026-01-19,3289.T,SELL,1483.0,100,sell_signal,surge
2026-01-19,6379.T,SELL,2550.0,100,sell_signal,surge
2026-01-19,4043.T,SELL,4411.0,100,sell_signal,surge
2026-01-19,7246.T,SELL,861.0,500,sell_signal,surge
2026-01-19,7102.T,SELL,3930.0,100,sell_signal,surge
2026-01-19,5105.T,SELL,4445.0,200,sell_signal,surge
2026-01-20,6343.T,BUY,180.67,500,q3_post_high_vol_entry,high_vol
2026-01-20,4977.T,BUY,1273.8249999999998,100,q3_post_high_vol_entry,high_vol
2026-01-22,5105.T,BUY,4424.384999999999,600,q3_post_high_vol_entry,high_vol
2026-01-23,5105.T,SELL,4446.0,600,sell_signal,high_vol
2026-01-23,6331.T,BUY,3476.3749999999995,800,q3_post_high_vol_entry,high_vol
2026-01-26,6331.T,SELL,3345.0,800,sell_signal,normal
2026-01-27,7184.T,BUY,2319.2749999999996,100,q3_post_high_vol_entry,high_vol
2026-01-27,8387.T,BUY,2016.8049999999998,600,q3_post_high_vol_entry,high_vol
2026-01-28,8343.T,BUY,4694.375,100,q3_post_high_vol_entry,settling
2026-01-29,8343.T,SELL,4845.0,100,sell_signal,settling
2026-02-02,1443.T,BUY,312.61999999999995,200,q3_post_high_vol_entry,settling
2026-02-02,6307.T,BUY,601.895,100,q3_post_high_vol_entry,settling
2026-02-02,5288.T,BUY,1426.0749999999998,100,q3_post_high_vol_entry,settling
2026-02-02,3551.T,BUY,1133.7549999999999,500,q3_post_high_vol_entry,settling
2026-02-02,7231.T,BUY,3176.95,100,q3_post_high_vol_entry,settling
2026-02-03,1967.T,BUY,2393.37,100,q3_post_high_vol_entry,settling
2026-02-04,8387.T,SELL,2196.0,600,take_profit,normal
2026-02-04,1443.T,SELL,338.0,200,take_profit,normal
2026-02-04,1967.T,SELL,2222.0,100,stop_loss,normal
2026-02-05,7184.T,SELL,2450.0,100,pre_earnings_exit,normal
2026-02-05,6307.T,SELL,629.0,100,pre_earnings_exit,normal
2026-02-05,7231.T,SELL,3265.0,100,pre_earnings_exit,normal
2026-02-05,7971.T,BUY,791.6999999999999,1400,condition2_entry,normal
2026-02-05,2288.T,BUY,2347.6949999999997,400,condition2_entry,normal
2026-02-06,7971.T,SELL,795.0,1400,sell_signal,normal
2026-02-06,2288.T,SELL,2384.0,400,sell_signal,normal
