date,ticker,simple_sector,sector_33,action,price,shares,reason,cash_after
2026-01-23,7184.T,銀行/地方銀行,銀行業,BUY,2414.685,500,buy_breakout_up,-222421.0
2026-01-23,5105.T,ゴム/タイヤ・ゴム,ゴム製品,SELL,4446.0,200,sell_signal,666779.0
2026-01-26,7184.T,銀行/地方銀行,銀行業,SELL,2285.0,500,stop_loss,1809279.0
2026-01-27,7184.T,銀行/地方銀行,銀行業,BUY,2319.275,800,buy_breakout_up,-46141.0
2026-01-27,3388.T,卸売/電子部品・産業用電子機器,卸売業,SELL,2365.0,100,sell_signal,190359.0
2026-01-27,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1059.0,500,sell_signal,719859.0
2026-01-28,7184.T,銀行/地方銀行,銀行業,SELL,2233.725,800,early_stop_top,2506839.0
2026-01-28,9405.T,大幅増額/情報通信,情報・通信業,SELL,813.0,500,stop_loss,2913339.0
2026-02-02,1938.T,建設/設備工事,建設業,BUY,2328.0,100,buy_breakout_up,2680539.0
2026-02-02,3352.T,小売/他消費財小売り,小売業,BUY,1650.0,100,buy_breakout_up,2515539.0
2026-02-02,7231.T,輸送用機器/自動車部品,輸送用機器,BUY,3176.95,100,buy_breakout_up,2197844.0
2026-02-02,9405.T,大幅増額/情報通信,情報・通信業,BUY,842.4499999999999,500,buy_breakout_up,1776619.0
2026-02-03,9405.T,大幅増額/情報通信,情報・通信業,SELL,844.0,500,sell_signal,2198619.0
2026-02-04,3289.T,225/不動産,不動産業,BUY,1477.84,100,buy_breakout_up,2050835.0
2026-02-04,1938.T,建設/設備工事,建設業,SELL,2403.625,100,early_take_profit_top,2291197.5
2026-02-05,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1084.0,2100,buy_breakout_up,14797.5
2026-02-06,7231.T,輸送用機器/自動車部品,輸送用機器,SELL,3290.2499999999995,100,early_take_profit_top,343822.49999999994
2026-02-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1116.0,2100,early_take_profit_top,2687422.5
2026-02-10,3289.T,225/不動産,不動産業,SELL,1531.35,100,early_take_profit_top,2840557.5
2026-02-12,1768.T,建設/建設・土木,建設業,BUY,1658.5099999999998,300,buy_breakout_up,2343004.5
2026-02-16,3352.T,小売/他消費財小売り,小売業,SELL,1716.8749999999998,100,early_take_profit_top,2514692.0
2026-02-17,1768.T,建設/建設・土木,建設業,SELL,1729.175,300,early_take_profit_top,3033444.5
2026-02-27,1879.T,建設/建設・土木,建設業,BUY,2175.145,700,buy_breakout_up,1510843.0
2026-02-27,4619.T,化学/タイヤ・ゴム,化学,BUY,2487.765,500,buy_breakout_up,266960.5
2026-03-03,1879.T,建設/建設・土木,建設業,SELL,2082.6,700,early_stop_top,1724780.5
2026-03-03,4619.T,化学/タイヤ・ゴム,化学,SELL,2408.25,500,early_stop_top,2928905.5
2026-03-05,7456.T,卸売/非鉄金属・金属製品,卸売業,BUY,8110.0,100,buy_breakout_up,2117905.5
2026-03-05,8393.T,銀行/地方銀行,銀行業,BUY,9220.0,200,buy_breakout_up,273905.5
2026-03-06,7456.T,卸売/非鉄金属・金属製品,卸売業,SELL,7751.25,100,early_stop_top,1049030.5
2026-03-06,8393.T,銀行/地方銀行,銀行業,SELL,9270.0,200,sell_signal,2903030.5
2026-03-10,5714.T,225/非鉄金属,非鉄金属,BUY,9811.0,200,buy_breakout_up,940830.5
2026-03-10,8393.T,銀行/地方銀行,銀行業,BUY,8880.0,100,buy_breakout_up,52830.5
2026-03-10,5714.T,225/非鉄金属,非鉄金属,SELL,10055.0,200,end_of_backtest,2063830.5
2026-03-10,8393.T,銀行/地方銀行,銀行業,SELL,9170.0,100,end_of_backtest,2980830.5
