date,ticker,action,price,shares,reason,nikkei_phase
2026-01-05,1814.T,BUY,3796.0999999999995,700,breakout_1p5_entry,stable
2026-01-05,1946.T,BUY,1977.0,100,breakout_1p5_entry,stable
2026-01-05,6743.T,BUY,827.0,100,breakout_1p5_entry,stable
2026-01-05,6343.T,BUY,167.475,300,breakout_1p5_entry,stable
2026-01-16,1814.T,SELL,3970.0,700,sell_signal,normal
2026-01-16,1946.T,SELL,2149.0,100,take_profit,normal
2026-01-16,5105.T,BUY,4562.424999999999,600,condition2_entry,normal
2026-01-19,6743.T,SELL,826.0,100,sell_signal,surge
2026-01-19,6343.T,SELL,178.0,300,sell_signal,surge
2026-01-19,5105.T,SELL,4445.0,600,sell_signal,surge
2026-01-20,1736.T,BUY,2725.2749999999996,100,q3_post_high_vol_entry,high_vol
2026-01-20,7184.T,BUY,2263.45,200,q3_post_high_vol_entry,high_vol
2026-01-20,1768.T,BUY,1519.455,300,q3_post_high_vol_entry,high_vol
2026-01-20,6343.T,BUY,180.67,2700,q3_post_high_vol_entry,high_vol
2026-01-20,4977.T,BUY,1273.8249999999998,300,q3_post_high_vol_entry,high_vol
2026-01-20,6538.T,BUY,369.46,1300,q3_post_high_vol_entry,high_vol
2026-01-20,6317.T,BUY,1868.6149999999998,200,q3_post_high_vol_entry,high_vol
2026-01-20,7619.T,BUY,915.5299999999999,100,q3_post_high_vol_entry,high_vol
2026-01-21,7184.T,SELL,2445.0,200,take_profit,high_vol
2026-01-22,6538.T,SELL,353.0,1300,sell_signal,high_vol
2026-01-22,7619.T,SELL,910.0,100,sell_signal,high_vol
2026-01-22,5105.T,BUY,4424.384999999999,100,q3_post_high_vol_entry,high_vol
2026-01-23,5105.T,SELL,4446.0,100,sell_signal,high_vol
2026-01-23,2411.T,BUY,508.51499999999993,900,q3_post_high_vol_entry,high_vol
2026-01-26,2411.T,SELL,481.0,900,stop_loss,normal
2026-01-27,6317.T,SELL,1767.0,200,stop_loss,high_vol
2026-01-27,7184.T,BUY,2319.2749999999996,200,q3_post_high_vol_entry,high_vol
2026-01-27,8387.T,BUY,2016.8049999999998,200,q3_post_high_vol_entry,high_vol
2026-01-27,9691.T,BUY,4806.025,100,q3_post_high_vol_entry,high_vol
2026-01-28,1736.T,SELL,2570.0,100,stop_loss,settling
2026-01-28,9691.T,SELL,4820.0,100,sell_signal,settling
2026-01-28,8343.T,BUY,4694.375,100,q3_post_high_vol_entry,settling
2026-01-29,8343.T,SELL,4845.0,100,sell_signal,settling
2026-01-29,9534.T,BUY,817.0749999999999,1000,q3_post_high_vol_entry,settling
2026-01-30,1768.T,SELL,1431.0,300,stop_loss,settling
2026-01-30,9534.T,SELL,823.0,1000,sell_signal,settling
2026-01-30,8537.T,BUY,2404.535,500,q3_post_high_vol_entry,settling
2026-02-02,8537.T,SELL,2299.0,500,sell_signal,settling
2026-02-02,1946.T,BUY,2075.6749999999997,500,q3_post_high_vol_entry,settling
2026-02-02,9405.T,BUY,842.4499999999999,200,q3_post_high_vol_entry,settling
2026-02-03,1946.T,SELL,2028.0,500,sell_signal,settling
2026-02-03,9405.T,SELL,844.0,200,sell_signal,settling
